Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
logic_as_control_flow,diff.c,7166,-,+,,6,"	if (options->flags.quick && options->skip_stat_unmatch &&
	    !diff_filespec_check_stat_unmatch(options->repo, p)) {"
logic_as_control_flow,diff.c,7181,-,+,,6,"	if (options->prefix &&
	    strncmp(path, options->prefix, options->prefix_length))"
logic_as_control_flow,diff.c,7217,-,+,,6,	if (finish_command(&child) || err) {
logic_as_control_flow,diff.c,7311,-,+,,6,"	if (!opt->flags.exit_with_status &&
	    check_pager_config(""diff"") != 0)"
logic_as_control_flow,diffcore-break.c,65,-,+,,6,"	if (src->oid_valid && dst->oid_valid &&
	    oideq(&src->oid, &dst->oid))"
logic_as_control_flow,diffcore-break.c,69,-,+,,6,	if (r == the_repository && repo_has_promisor_remote(the_repository)) {
logic_as_control_flow,diffcore-break.c,74,-,+,,6,"	if (diff_populate_filespec(r, src, &options) ||
	    diff_populate_filespec(r, dst, &options))"
logic_as_control_flow,diffcore-break.c,188,-,+,,7,"		if (DIFF_FILE_VALID(p->one) && DIFF_FILE_VALID(p->two) &&
		    object_type(p->one->mode) == OBJ_BLOB &&"
logic_as_control_flow,diffcore-break.c,285,-,+,,12,"		else if (p->broken_pair &&
			 !strcmp(p->one->path, p->two->path)) {"
logic_as_control_flow,diffcore-break.c,292,-,+,,9,"				if (pp->broken_pair &&
				    !strcmp(pp->one->path, pp->two->path) &&"
logic_as_control_flow,diffcore-delta.c,154,-,+,,7,		if (++n < 64 && c != '\n')
logic_as_control_flow,diffcore-pickaxe.c,85,-,+,,10,"		while (sz &&
		       !regexec_buf(regexp, data, sz, 1, &regmatch, flags)) {"
logic_as_control_flow,diffcore-pickaxe.c,139,-,+,,12,"		return  (DIFF_FILE_VALID(p->one) &&
			 oidset_contains(o->objfind, &p->one->oid)) ||"
logic_as_control_flow,diffcore-pickaxe.c,141,-,+,,5,"			(DIFF_FILE_VALID(p->two) &&
			 oidset_contains(o->objfind, &p->two->oid));"
logic_as_control_flow,diffcore-pickaxe.c,157,-,+,,6,	if (textconv_one == textconv_two && diff_unmodified_pair(p))
logic_as_control_flow,diffcore-pickaxe.c,160,-,+,,6,"	if ((o->pickaxe_opts & DIFF_PICKAXE_KIND_G) &&
	    !o->flags.text &&
	    ((!textconv_one && diff_filespec_is_binary(o->repo, p->one)) ||
	     (!textconv_two && diff_filespec_is_binary(o->repo, p->two))))"
logic_as_control_flow,diffcore-pickaxe.c,162,-,+,,8,"	    ((!textconv_one && diff_filespec_is_binary(o->repo, p->one)) ||"
logic_as_control_flow,diffcore-pickaxe.c,163,-,+,,8,"	     (!textconv_two && diff_filespec_is_binary(o->repo, p->two))))"
logic_as_control_flow,diffcore-pickaxe.c,262,-,+,,7,"		if (o->pickaxe_opts & DIFF_PICKAXE_IGNORE_CASE &&
		    has_non_ascii(needle)) {"
logic_as_control_flow,diffcore-rename.c,115,-,+,,7,"		if (options->skip_unmodified &&
		    diff_unmodified_pair(rename_src[i].p))"
logic_as_control_flow,diffcore-rename.c,169,-,+,,6,"	if (!src->cnt_data &&
	    diff_populate_filespec(r, src, dpf_opt))"
logic_as_control_flow,diffcore-rename.c,172,-,+,,6,"	if (!dst->cnt_data &&
	    diff_populate_filespec(r, dst, dpf_opt))"
logic_as_control_flow,diffcore-rename.c,193,-,+,,6,"	if (!src->cnt_data && diff_populate_filespec(r, src, dpf_opt))"
logic_as_control_flow,diffcore-rename.c,195,-,+,,6,"	if (!dst->cnt_data && diff_populate_filespec(r, dst, dpf_opt))"
logic_as_control_flow,diffcore-rename.c,493,-,+,,7,"		if (info->relevant_source_dirs &&
		    !strintmap_contains(info->relevant_source_dirs, old_dir))"
logic_as_control_flow,diffcore-rename.c,530,-,+,,9,"				if (new_dir_first_char != old_sub_dir[0] ||
				    strcmp(old_sub_dir+1, new_sub_dir))"
logic_as_control_flow,diffcore-rename.c,604,-,+,,8,"			if (!dirs_removed ||
			    strintmap_contains(dirs_removed, dirname))"
logic_as_control_flow,diffcore-rename.c,858,-,+,,7,"		if (relevant_sources &&
		    !strintmap_contains(relevant_sources, filename))"
logic_as_control_flow,diffcore-rename.c,988,-,+,,6,	if (options->repo == the_repository && repo_has_promisor_remote(the_repository)) {
logic_as_control_flow,diffcore-rename.c,1001,-,+,,7,"		if (relevant_sources &&
		    !strintmap_contains(relevant_sources, filename))"
logic_as_control_flow,diffcore-rename.c,1200,-,+,,7,"		if (interesting && !strintmap_contains(interesting, one->path))"
logic_as_control_flow,diffcore-rename.c,1248,-,+,,10,"		while (*old_dir != '\0' &&
		       NOT_RELEVANT != strintmap_get(dirs_removed, old_dir)) {"
logic_as_control_flow,diffcore-rename.c,1281,-,+,,7,"		if (strintmap_get(dirs_removed, entry->key) ==
		    RELEVANT_FOR_SELF &&
		    dir_rename_already_determinable(counts)) {"
logic_as_control_flow,diffcore-rename.c,1421,-,+,,13,"			else if (options->single_follow &&
				 strcmp(options->single_follow, p->two->path))"
logic_as_control_flow,diffcore-rename.c,1424,-,+,,13,"			else if (!options->flags.rename_empty &&
				 is_empty_blob_oid(&p->two->oid))"
logic_as_control_flow,diffcore-rename.c,1434,-,+,,12,"		else if (!options->flags.rename_empty &&
			 is_empty_blob_oid(&p->one->oid))"
logic_as_control_flow,diffcore-rename.c,1574,-,+,,6,	if (options->repo == the_repository && repo_has_promisor_remote(the_repository)) {
logic_as_control_flow,diffcore-rename.c,1597,-,+,,8,"			if (skip_unmodified &&
			    diff_unmodified_pair(rename_src[j].p))"
logic_as_control_flow,difftool.c,115,-,+,,6,"	if (!lstat(buf.buf, &st) && !S_ISLNK(st.st_mode)) {"
logic_as_control_flow,difftool.c,119,-,+,,7,"		if (fd >= 0 &&
		    !index_fd(the_repository->index, &wt_oid, fd, &st, OBJ_BLOB, name, 0)) {"
logic_as_control_flow,difftool.c,621,-,+,,8,"			if (hold_lock_file_for_update(&lock, buf.buf, 0) < 0 ||
			    write_locked_index(&wtindex, &lock, COMMIT_LOCK)) {"
logic_as_control_flow,difftool.c,642,-,+,,15,"			} else if (unlink(wtdir.buf) ||
				   copy_file(wtdir.buf, rdir.buf, st.st_mode))"
logic_as_control_flow,dir-iterator.c,150,-,+,,6,	if (level->dir && closedir(level->dir))
logic_as_control_flow,dir-iterator.c,194,-,+,,6,	if (S_ISDIR(iter->base.st.st_mode) && push_level(iter)) {
logic_as_control_flow,dir-iterator.c,255,-,+,,7,		if (level->dir && closedir(level->dir)) {
logic_as_control_flow,dir.c,111,-,+,,10,"		return is_dir_sep(b[len_a]) && !fspathncmp(a, b, len_a);"
logic_as_control_flow,dir.c,112,-,+,,9,"	return is_dir_sep(a[len_b]) && !fspathncmp(a, b, len_b);"
logic_as_control_flow,dir.c,133,-,+,,10,"		return string_len < pattern_len ||
			ps_strcmp(item, pattern,
				  string + string_len - pattern_len);"
logic_as_control_flow,dir.c,385,-,+,,6,"	if (item->prefix && (item->magic & PATHSPEC_ICASE) &&
	    strncmp(item->match, name - prefix, item->prefix))"
logic_as_control_flow,dir.c,389,-,+,,6,"	if (item->attr_match_nr &&
	    !match_pathspec_attrs(istate, name - prefix, namelen + prefix, item))"
logic_as_control_flow,dir.c,397,-,+,,6,"	if (matchlen <= namelen && !ps_strncmp(item, match, name, matchlen)) {"
logic_as_control_flow,dir.c,403,-,+,,13,"	} else if ((flags & DO_MATCH_DIRECTORY) &&
		   match[matchlen - 1] == '/' &&
		   namelen == matchlen - 1 &&
		   !ps_strncmp(item, match, name, namelen))"
logic_as_control_flow,dir.c,409,-,+,,6,"	if (item->nowildcard_len < item->len &&
	    !git_fnmatch(item, match, name,
			 item->nowildcard_len - prefix))"
logic_as_control_flow,dir.c,419,-,+,,7,"		if ((namelen < matchlen) &&
		    (match[namelen-offset] == '/') &&
		    !ps_strncmp(item, match, name, namelen))"
logic_as_control_flow,dir.c,425,-,+,,7,"		if (item->nowildcard_len < item->len &&
		    ps_strncmp(item, match, name,
			       item->nowildcard_len - prefix))"
logic_as_control_flow,dir.c,676,-,+,,6,	if (*p == '*' && no_wildcard(p + 1))
logic_as_control_flow,dir.c,739,-,+,,6,"	if (given->flags & PATTERN_FLAG_NEGATIVE &&
	    given->flags & PATTERN_FLAG_MUSTBEDIR &&
	    !strcmp(given->pattern, ""/*"")) {"
logic_as_control_flow,dir.c,746,-,+,,6,"	if (!given->flags && !strcmp(given->pattern, ""/*"")) {"
logic_as_control_flow,dir.c,751,-,+,,6,"	if (given->patternlen < 2 ||
	    *given->pattern != '/' ||
	    strstr(given->pattern, ""**"")) {"
logic_as_control_flow,dir.c,759,-,+,,6,"	if (!(given->flags & PATTERN_FLAG_MUSTBEDIR) &&
	    strcmp(given->pattern, ""/*"")) {"
logic_as_control_flow,dir.c,800,-,+,,6,"	if (given->patternlen > 2 &&
	    !strcmp(given->pattern + given->patternlen - 2, ""/*"")) {"
logic_as_control_flow,dir.c,1011,-,+,,7,		if (!cmp && strlen(d->name) > len)
logic_as_control_flow,dir.c,1100,-,+,,6,"	if (fd < 0 || fstat(fd, &st) < 0) {"
logic_as_control_flow,dir.c,1133,-,+,,8,"			if (oid_stat->valid &&
			    !match_stat_data_racy(istate, &oid_stat->stat, &st))"
logic_as_control_flow,dir.c,1136,+,+,"istate && (pos = index_name_pos(istate, fname, strlen(fname))) >= 0",13,"			else if (istate &&
				 (pos = index_name_pos(istate, fname, strlen(fname))) >= 0 &&"
logic_as_control_flow,dir.c,1255,-,+,,7,"		if (patternlen == basenamelen &&
		    !fspathncmp(pattern, basename, basenamelen))"
logic_as_control_flow,dir.c,1260,-,+,,7,"		if (patternlen - 1 <= basenamelen &&
		    !fspathncmp(pattern + 1,
				   basename + basenamelen - (patternlen - 1),
				   patternlen - 1))"
logic_as_control_flow,dir.c,1295,-,+,,6,"	if (pathlen < baselen + 1 ||
	    (baselen && pathname[baselen] != '/') ||
	    fspathncmp(pathname, base, baselen))"
logic_as_control_flow,dir.c,1496,-,+,,6,"	if (!*path ||
	    init_sparse_checkout_patterns(istate) ||"
logic_as_control_flow,dir.c,1580,-,+,,7,"		if (stk->baselen <= baselen &&
		    !strncmp(dir->internal.basebuf.buf, base, stk->baselen))"
logic_as_control_flow,dir.c,1660,-,+,,7,"		if (dir->exclude_per_dir &&
		    /*
		     * If we know that no files have been added in
		     * this directory (i.e. valid_cached_dir() has
		     * been executed and set untracked->valid) ..
		     */
		    (!untracked || !untracked->valid ||
		     /*
		      * .. and .gitignore does not exist before
		      * (i.e. null exclude_oid). Then we can skip
		      * loading .gitignore, which would result in
		      * ENOENT anyway.
		      */
		     !is_null_oid(&untracked->exclude_oid))) {"
logic_as_control_flow,dir.c,1666,-,+,,8,"		    (!untracked || !untracked->valid ||
		     /*
		      * .. and .gitignore does not exist before
		      * (i.e. null exclude_oid). Then we can skip
		      * loading .gitignore, which would result in
		      * ENOENT anyway.
		      */
		     !is_null_oid(&untracked->exclude_oid))) {"
logic_as_control_flow,dir.c,1704,-,+,,7,"		if (untracked &&
		    !oideq(&oid_stat.oid, &untracked->exclude_oid)) {"
logic_as_control_flow,dir.c,2200,-,+,,7,"		if (len == pathlen &&
		    !ps_strncmp(item, item->match, path, pathlen))"
logic_as_control_flow,dir.c,2203,-,+,,7,"		if (len > pathlen &&
		    item->match[pathlen] == '/' &&
		    !ps_strncmp(item, item->match, path, pathlen))"
logic_as_control_flow,dir.c,2266,-,+,,7,"	if ((follow_symlink && stat(path->buf, &st)) ||"
logic_as_control_flow,dir.c,2267,-,+,,7,"	    (!follow_symlink && lstat(path->buf, &st)))"
logic_as_control_flow,dir.c,2354,-,+,,6,"	if (is_dot_or_dotdot(cdir->d_name) || !fspathcmp(cdir->d_name, "".git""))"
logic_as_control_flow,dir.c,2387,-,+,,6,"	if ((dir->flags & DIR_COLLECT_KILLED_ONLY) &&
	    (dtype == DT_DIR) &&
	    !has_path_in_index &&
	    (directory_exists_in_index(istate, path->buf, path->len) == index_nonexistent))"
logic_as_control_flow,dir.c,2418,-,+,,7,"		if (pathspec &&
		    !match_pathspec(istate, pathspec, path->buf, path->len,
				    0 /* prefix */, NULL /* seen */,
				    0 /* is_dir */))"
logic_as_control_flow,dir.c,2458,-,+,,7,"		if (!untracked->valid ||
			match_stat_data_racy(istate, &untracked->stat_data, &st)) {"
logic_as_control_flow,dir.c,2574,-,+,,12,"		else if ((dir->flags & DIR_SHOW_IGNORED_TOO) ||
			((dir->flags & DIR_COLLECT_IGNORED) &&
			exclude_matches_pathspec(path->buf, path->len,
						 pathspec)))"
logic_as_control_flow,dir.c,2575,-,+,,5,"			((dir->flags & DIR_COLLECT_IGNORED) &&
			exclude_matches_pathspec(path->buf, path->len,
						 pathspec)))"
logic_as_control_flow,dir.c,2659,-,+,,8,"			if (pathspec &&
			    !match_pathspec(istate, pathspec, path.buf, path.len,
					    0 /* prefix */, NULL,
					    0 /* do NOT special case dirs */))"
logic_as_control_flow,dir.c,2721,-,+,,9,"	return (out->len < in->len) &&
		(out->name[out->len - 1] == '/') &&
		!memcmp(out->name, in->name, out->len);"
logic_as_control_flow,dir.c,2844,-,+,,6,"	if (!repo_config_get_string(repo, ""status.showuntrackedfiles"", &val) &&
	    !strcmp(val, ""all""))"
logic_as_control_flow,dir.c,2930,-,+,,6,"	if (dir->exclude_per_dir != dir->untracked->exclude_per_dir &&
	    strcmp(dir->exclude_per_dir, dir->untracked->exclude_per_dir))"
logic_as_control_flow,dir.c,3071,-,+,,6,"	if (!len || treat_leading_path(dir, istate, path, len, pathspec))"
logic_as_control_flow,dir.c,3135,-,+,,9,"	while (*dir && *subdir && !cmp_icase(*dir, *subdir)) {"
logic_as_control_flow,dir.c,3217,-,+,,6,"	if (end - start > 5 && is_dir_sep(end[-5]) &&
	    !strncmp(end - 4, "".git"", 4)) {"
logic_as_control_flow,dir.c,3241,-,+,,6,"	if (memchr(start, '/', end - start) == NULL
	    && memchr(start, ':', end - start) != NULL) {"
logic_as_control_flow,dir.c,3320,-,+,,6,"	if ((flag & REMOVE_DIR_KEEP_NESTED_GIT) &&
	    !resolve_gitlink_ref(path->buf, ""HEAD"", &submodule_head)) {"
logic_as_control_flow,dir.c,3361,-,+,,14,"		} else if (!only_empty &&
			   (!unlink(path->buf) || errno == ENOENT)) {"
logic_as_control_flow,dir.c,3362,-,+,,8,			   (!unlink(path->buf) || errno == ENOENT)) {
logic_as_control_flow,dir.c,3374,-,+,,7,"		if (!purge_original_cwd &&
		    startup_info->original_cwd &&
		    !strcmp(startup_info->original_cwd, path->buf))"
logic_as_control_flow,dir.c,3403,-,+,,6,"	if (excludes_file && !access_or_warn(excludes_file, R_OK, 0))"
logic_as_control_flow,dir.c,3437,-,+,,6,	if (unlink(name) && !is_missing_file_error(errno))
logic_as_control_flow,dir.c,3446,-,+,,8,"			if (startup_info->original_cwd &&
			    !strcmp(startup_info->original_cwd, dirs))"
logic_as_control_flow,dir.c,3449,+,+,"rmdir(dirs) == 0 && (slash = strrchr(dirs, '/'))",12,"		} while (rmdir(dirs) == 0 && (slash = strrchr(dirs, '/')));"
logic_as_control_flow,dir.c,3450,+,-,"rmdir(dirs) == 0 && (slash = strrchr(dirs, '/'))",,
logic_as_control_flow,dir.c,3831,-,+,,6,"	if (read_one_dir(&uc->root, &rd) || rd.index != len)"
logic_as_control_flow,dir.c,3927,-,+,,6,"	if (!safe_path && !verify_path(path, 0))"
logic_as_control_flow,dir.c,3990,-,+,,10,"		while (i + 1 < subrepo.index->cache_nr &&
		       !strcmp(ce->name, subrepo.index->cache[i + 1]->name))"
logic_as_control_flow,dir.c,3999,-,+,,7,"		if (!sub || !is_submodule_active(&subrepo, ce->name))"
logic_as_control_flow,dir.c,4085,+,+,flags & PATH_MATCH_STARTS_WITH_DOT_DOT_SLASH && *p++ != '.',6,"	if (flags & PATH_MATCH_STARTS_WITH_DOT_DOT_SLASH &&
	    *p++ != '.')"
logic_as_control_flow,dir.c,4086,+,-,flags & PATH_MATCH_STARTS_WITH_DOT_DOT_SLASH && *p++ != '.',,
logic_as_control_flow,dump.c,78,-,+,,12,"		else if (!strcmp(""-?"", argv[1]) || !strcmp(""-h"", argv[1])) {"
logic_as_control_flow,editor.c,22,-,+,,9,"	return !terminal || !strcmp(terminal, ""dumb"");"
logic_as_control_flow,editor.c,68,-,+,,34,		int print_waiting_for_editor = advice_enabled(ADVICE_WAITING_FOR_EDITOR) && isatty(2);
logic_as_control_flow,editor.c,107,-,+,,7,		if (print_waiting_for_editor && !is_terminal_dumb())
logic_as_control_flow,entry.c,49,-,+,,8,"			if (errno == EEXIST && state->force &&
			    !unlink_or_warn(buf) && !mkdir(buf, 0777))"
logic_as_control_flow,entry.c,294,-,+,,7,"		if (filter &&
		    !streaming_write_entry(ce, path, filter,
					   state, to_tempfile,
					   &fstat_done, &st))"
logic_as_control_flow,entry.c,403,-,+,,7,"		if (!fstat_done && lstat(ce->name, &st) < 0)"
logic_as_control_flow,entry.c,462,-,+,,8,"		if ((trust_ino && !match_stat_data(&dup->ce_stat_data, st)) ||"
logic_as_control_flow,environment.c,218,-,+,,9,	return is_bare_repository_cfg && !get_git_work_tree();
logic_as_control_flow,environment.c,431,-,+,,20,"		cached_result = (v && !strcasecmp(v, ""yes""));"
logic_as_control_flow,ewah_bitmap.c,57,-,+,,6,	if (rlw_get_run_bit(self->rlw) != v && rlw_size(self->rlw) == 0) {
logic_as_control_flow,ewah_bitmap.c,59,-,+,,13,"	} else if (rlw_get_literal_words(self->rlw) != 0 ||
			rlw_get_run_bit(self->rlw) != v) {"
logic_as_control_flow,ewah_bitmap.c,166,-,+,,6,	if (no_literal && rlw_get_run_bit(self->rlw) == v &&
logic_as_control_flow,ewah_bitmap.c,387,-,+,,9,	while (rlwit_word_size(&rlw_i) > 0 && rlwit_word_size(&rlw_j) > 0) {
logic_as_control_flow,ewah_rlw.c,70,-,+,,7,		if (x > 0 || rlwit_word_size(it) == 0) {
logic_as_control_flow,ewah_rlw.c,85,-,+,,9,	while (index < max && rlwit_word_size(it) > 0) {
logic_as_control_flow,fast-export.c,57,-,+,,6,"	if (unset || !strcmp(arg, ""abort""))"
logic_as_control_flow,fast-export.c,59,-,+,,11,"	else if (!strcmp(arg, ""verbatim"") || !strcmp(arg, ""ignore""))"
logic_as_control_flow,fast-export.c,77,-,+,,6,"	if (unset || !strcmp(arg, ""abort""))"
logic_as_control_flow,fast-export.c,337,-,+,,6,"	if (size && fwrite(buf, size, 1, stdout) != 1)"
logic_as_control_flow,fast-export.c,471,-,+,,9,"				if (oideq(&ospec->oid, &spec->oid) &&
				    ospec->mode == spec->mode)"
logic_as_control_flow,fast-export.c,606,-,+,,6,"	if (!split_ident_line(&split, end_of_header, *end - end_of_header) &&
	    split.date_begin) {"
logic_as_control_flow,fast-export.c,658,-,+,,6,"	if (commit->parents &&
	    (get_object_mark(&commit->parents->item->object) != 0 ||
	     reference_excluded_commits) &&"
logic_as_control_flow,fast-export.c,659,-,+,,7,"	    (get_object_mark(&commit->parents->item->object) != 0 ||
	     reference_excluded_commits) &&"
logic_as_control_flow,fast-export.c,1087,-,+,,6,"	if (check_exists && stat(input_file, &sb))"
logic_as_control_flow,fast-export.c,1105,-,+,,7,"		if (!mark || mark_end == line + 1
			|| *mark_end != ' ' || get_oid_hex(mark_end + 1, &oid))"
logic_as_control_flow,fast-import.c,593,-,+,,7,"		if (c->str_len == len && !strncmp(s, c->str_dat, len))"
logic_as_control_flow,fast-import.c,744,-,+,,7,		if (a->tree && is_null_oid(&b->versions[1].oid))
logic_as_control_flow,fast-import.c,1127,-,+,,8,			if (!n && feof(stdin))
logic_as_control_flow,fast-import.c,1420,-,+,,7,"		if (e->name->str_len == n && !fspathncmp(p, e->name->str_dat, n)) {"
logic_as_control_flow,fast-import.c,1422,-,+,,9,"				if (!S_ISDIR(mode)
						&& e->versions[1].mode == mode
						&& oideq(&e->versions[1].oid, oid))"
logic_as_control_flow,fast-import.c,1510,-,+,,7,"		if (e->name->str_len == n && !fspathncmp(p, e->name->str_dat, n)) {"
logic_as_control_flow,fast-import.c,1577,-,+,,7,"		if (e->name->str_len == n && !fspathncmp(p, e->name->str_dat, n)) {"
logic_as_control_flow,fast-import.c,1591,-,+,,6,	if (e->tree && is_null_oid(&e->versions[1].oid))
logic_as_control_flow,fast-import.c,1613,-,+,,6,	if (!force_update && !is_null_oid(&old_oid)) {
logic_as_control_flow,fast-import.c,1637,-,+,,6,"	if (!transaction ||
	    ref_transaction_update(transaction, b->name, &b->oid, &old_oid,
				   NULL, NULL, 0, msg, &err) ||"
logic_as_control_flow,fast-import.c,1771,-,+,,7,"		if (!mark || end == line + 1
			|| *end != ' '
			|| get_oid_hex_any(end + 1, &oid) == GIT_HASH_UNKNOWN)"
logic_as_control_flow,fast-import.c,1814,-,+,,8,"			if (!seen_data_command
				&& !starts_with(command_buf.buf, ""feature "")"
logic_as_control_flow,fast-import.c,1882,-,+,,8,"			if (term_len == command_buf.len
				&& !strcmp(term, command_buf.buf))"
logic_as_control_flow,fast-import.c,1903,-,+,,8,			if (!s && feof(stdin))
logic_as_control_flow,fast-import.c,2141,-,+,,7,"		if (tmp_hex_oid_len == hexsz && !get_oid_hex(hex_oid, &oid)) {"
logic_as_control_flow,fast-import.c,2361,-,+,,6,	if (S_ISDIR(mode) && is_empty_tree_oid(&oid) && *path.buf) {
logic_as_control_flow,fast-import.c,2563,-,+,,6,"	if (memcmp(""tree "", buf, 5)
		|| get_oid_hex(buf + 5, &b->branch_tree.versions[1].oid))"
logic_as_control_flow,fast-import.c,2625,-,+,,6,"	if (b->branch_tree.tree && !oideq(&oid, &b->branch_tree.versions[1].oid)) {"
logic_as_control_flow,fast-import.c,2909,-,+,,6,"	if (b->delete && skip_prefix(b->name, ""refs/tags/"", &tag_name)) {"
logic_as_control_flow,fast-import.c,3070,-,+,,7,"		if (size < hexsz + strlen(""object "") ||
		    get_oid_hex(buf + strlen(""object ""), oid))"
logic_as_control_flow,fast-import.c,3075,-,+,,7,"		if (size < hexsz + strlen(""tree "") ||
		    get_oid_hex(buf + strlen(""tree ""), oid))"
logic_as_control_flow,fast-import.c,3255,-,+,,6,	if (!relative_marks_paths || is_absolute_path(path))
logic_as_control_flow,fast-import.c,3295,-,+,,6,"	if (strchr(arg, '-') || endptr == arg || *endptr)"
logic_as_control_flow,fast-import.c,3435,-,+,,13,"	} else if (!strcmp(feature, ""notes"") || !strcmp(feature, ""ls"")) {"
logic_as_control_flow,fast-import.c,3503,-,+,,7,"		if (*a != '-' || !strcmp(a, ""--""))"
logic_as_control_flow,fast-import.c,3535,-,+,,6,"	if (argc == 2 && !strcmp(argv[1], ""-h""))"
logic_as_control_flow,fast-import.c,3558,-,+,,7,"		if (*arg != '-' || !strcmp(arg, ""--""))"
logic_as_control_flow,fast-import.c,3617,-,+,,6,	if (require_explicit_termination && feof(stdin))
logic_as_control_flow,fetch-pack.c,82,-,+,,7,"		if (!strcmp(""--quiet"", arg) || !strcmp(""-q"", arg)) {"
logic_as_control_flow,fetch-pack.c,86,-,+,,7,"		if (!strcmp(""--keep"", arg) || !strcmp(""-k"", arg)) {"
logic_as_control_flow,fetch-pack.c,155,-,+,,7,"		if (!commit || repo_parse_commit(the_repository, commit))"
logic_as_control_flow,fetch-pack.c,369,-,+,,8,"			if (((o = lookup_object(the_repository, remote)) != NULL) &&
					(o->flags & COMPLETE)) {"
logic_as_control_flow,fetch-pack.c,638,-,+,,9,"	return	ref->match_status == REF_NOT_MATCHED &&
		!parse_oid_hex(ref->name, &oid, &p) &&"
logic_as_control_flow,fetch-pack.c,662,-,+,,7,"		if (starts_with(ref->name, ""refs/"") &&
		    check_refname_format(ref->name, 0)) {"
logic_as_control_flow,fetch-pack.c,682,-,+,,8,"			if (!keep && args->fetch_all &&
			    (!args->deepen || !starts_with(ref->name, ""refs/tags/"")))"
logic_as_control_flow,fetch-pack.c,683,-,+,,9,"			    (!args->deepen || !starts_with(ref->name, ""refs/tags/"")))"
logic_as_control_flow,fetch-pack.c,715,-,+,,7,"		if (!strict || oidset_contains(&tip_oids, &ref->old_oid)) {"
logic_as_control_flow,fetch-pack.c,889,-,+,,7,"		if (parse_oid_hex(hex_hash, &oid, &end) || *end != '\n')"
logic_as_control_flow,fetch-pack.c,1058,-,+,,6,	if (use_sideband && finish_async(&demux))
logic_as_control_flow,fetch-pack.c,1124,-,+,,11,	else if (args->depth > 0 || is_repository_shallow(r))
logic_as_control_flow,fetch-pack.c,1200,-,+,,6,"	if (!args->refetch && everything_local(args, &ref)) {"
logic_as_control_flow,fetch-pack.c,1274,-,+,,7,"		if (((o = lookup_object(the_repository, remote)) != NULL) &&
		    (o->flags & COMPLETE)) {"
logic_as_control_flow,fetch-pack.c,1325,-,+,,6,"	if (advertise_sid && server_supports_v2(""session-id""))"
logic_as_control_flow,fetch-pack.c,1374,-,+,,11,	else if (is_repository_shallow(the_repository) || args->deepen)
logic_as_control_flow,fetch-pack.c,1388,-,+,,8,"			if (!strcmp(s, ""https"") || !strcmp(s, ""http"")) {"
logic_as_control_flow,fetch-pack.c,1437,-,+,,6,"	if (packet_reader_peek(reader) == PACKET_READ_NORMAL &&
	    !strcmp(reader->line, section))"
logic_as_control_flow,fetch-pack.c,1595,+,+,"parse_oid_hex(reader->line, &oid, &end) || *end++ != ' '",7,"		if (parse_oid_hex(reader->line, &oid, &end) || *end++ != ' ')"
logic_as_control_flow,fetch-pack.c,1673,-,+,,6,"	if (git_env_bool(""GIT_TEST_SIDEBAND_ALL"", 1) &&
	    server_supports_feature(""fetch"", ""sideband-all"", 0)) {"
logic_as_control_flow,fetch-pack.c,1694,-,+,,8,"			if (!args->refetch && everything_local(args, &ref))"
logic_as_control_flow,fetch-pack.c,1815,-,+,,7,"		if (read_in_full(cmd.out, packname, 5) < 0 ||
		    memcmp(packname, ""keep\t"", 5))"
logic_as_control_flow,fetch-pack.c,1819,-,+,,7,"		if (read_in_full(cmd.out, packname,
				 the_hash_algo->hexsz + 1) < 0 ||
		    packname[the_hash_algo->hexsz] != '\n')"
logic_as_control_flow,fetch-pack.c,1898,-,+,,7,"		if (!git_config_get_string(""fetch.uriprotocols"", &str) && str) {"
logic_as_control_flow,fetch.c,321,-,+,,6,"	if (starts_with(refname, ""refs/tags/"") && new_oid)"
logic_as_control_flow,fetch.c,366,-,+,,8,"			if (item &&
			    !repo_has_object_file_with_flags(the_repository, &ref->old_oid, quick_flags) &&"
logic_as_control_flow,fetch.c,382,-,+,,7,"		if (item &&
		    !repo_has_object_file_with_flags(the_repository, &item->oid, quick_flags) &&"
logic_as_control_flow,fetch.c,390,-,+,,7,"		if (refname_hash_exists(&remote_refs, ref->name) ||
		    refname_hash_exists(&existing_refs, ref->name))"
logic_as_control_flow,fetch.c,403,-,+,,6,"	if (item &&
	    !repo_has_object_file_with_flags(the_repository, &item->oid, quick_flags) &&"
logic_as_control_flow,fetch.c,451,-,+,,7,"		if (!rs->items[i].dst ||
		    (rs->items[i].src &&
		     starts_with(rs->items[i].src,
				 ref_namespace[NAMESPACE_TAGS].ref))) {"
logic_as_control_flow,fetch.c,452,-,+,,8,"		    (rs->items[i].src &&
		     starts_with(rs->items[i].src,
				 ref_namespace[NAMESPACE_TAGS].ref))) {"
logic_as_control_flow,fetch.c,553,-,+,,7,"		if (remote &&
		    (remote->fetch.nr ||
		     /* Note: has_merge implies non-NULL branch->remote_name */
		     (has_merge && !strcmp(branch->remote_name, remote->name)))) {"
logic_as_control_flow,fetch.c,554,-,+,,8,"		    (remote->fetch.nr ||
		     /* Note: has_merge implies non-NULL branch->remote_name */
		     (has_merge && !strcmp(branch->remote_name, remote->name)))) {"
logic_as_control_flow,fetch.c,556,-,+,,9,"		     (has_merge && !strcmp(branch->remote_name, remote->name)))) {"
