Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
operator_precedence,diff-merges.c,82,+,+,"!strcmp(optarg, ""r"") || !strcmp(optarg, ""remerge"")",6,"	if (!strcmp(optarg, ""r"") || !strcmp(optarg, ""remerge""))"
operator_precedence,diff-merges.c,84,+,+,"!strcmp(optarg, ""m"") || !strcmp(optarg, ""on"")",6,"	if (!strcmp(optarg, ""m"") || !strcmp(optarg, ""on""))"
operator_precedence,diff-merges.c,125,+,+,"!suppress_m_parsing && !strcmp(arg, ""-m"")",6,"	if (!suppress_m_parsing && !strcmp(arg, ""-m"")) {"
operator_precedence,diff-no-index.c,55,+,+,"!path || !strcmp(path, ""/dev/null"")",6,"	if (!path || !strcmp(path, ""/dev/null"")) {"
operator_precedence,diff-no-index.c,75,+,+,"S_ISLNK(*mode) && !stat(path, &st) && S_ISFIFO(st.st_mode)",8,"	     (S_ISLNK(*mode) && !stat(path, &st) && S_ISFIFO(st.st_mode)))) {"
operator_precedence,diff-no-index.c,190,+,+,!ret && (i1 < p1.nr || i2 < p2.nr),21,		for (i1 = i2 = 0; !ret && (i1 < p1.nr || i2 < p2.nr); ) {
operator_precedence,diff-no-index.c,249,-,+,,3,		path->len--;
operator_precedence,diff-no-index.c,315,+,+,&revs->diffopt,47,"	options = add_diff_options(no_index_options, &revs->diffopt);"
operator_precedence,diff-no-index.c,350,+,+,&revs->diffopt,18,	diff_setup_done(&revs->diffopt);
operator_precedence,diff-no-index.c,352,+,+,&revs->diffopt,19,	setup_diff_pager(&revs->diffopt);
operator_precedence,diff-no-index.c,355,+,+,&revs->diffopt,17,"	if (queue_diff(&revs->diffopt, paths[0], paths[1], 0))"
operator_precedence,diff-no-index.c,357,+,+,&revs->diffopt,27,"	diff_set_mnemonic_prefix(&revs->diffopt, ""1/"", ""2/"");"
operator_precedence,diff-no-index.c,358,+,+,&revs->diffopt,15,	diffcore_std(&revs->diffopt);
operator_precedence,diff-no-index.c,359,+,+,&revs->diffopt,13,	diff_flush(&revs->diffopt);
operator_precedence,diff-no-index.c,365,+,+,&revs->diffopt,25,	ret = diff_result_code(&revs->diffopt);
operator_precedence,diff-tree.c,30,+,-,*p++,,
operator_precedence,diff-tree.c,39,+,+,"&commit_list_insert(parent, pptr)->next",11,"			pptr = &commit_list_insert(parent, pptr)->next;"
operator_precedence,diff-tree.c,50,+,+,"!isspace(*p++) || parse_oid_hex(p, &oid, &p) || *p",6,"	if (!isspace(*p++) || parse_oid_hex(p, &oid, &p) || *p)"
operator_precedence,diff-tree.c,53,+,+,!tree2 || parse_tree(tree2),6,	if (!tree2 || parse_tree(tree2))
operator_precedence,diff-tree.c,55,+,+,&tree1->object.oid,31,"	printf(""%s %s\n"", oid_to_hex(&tree1->object.oid),"
operator_precedence,diff-tree.c,56,+,+,&tree2->object.oid,17,			  oid_to_hex(&tree2->object.oid));
operator_precedence,diff-tree.c,57,+,+,&tree1->object.oid,16,"	diff_tree_oid(&tree1->object.oid, &tree2->object.oid,"
operator_precedence,diff-tree.c,58,+,+,&log_tree_opt.diffopt,13,"		      """", &log_tree_opt.diffopt);"
operator_precedence,diff-tree.c,70,+,+,!len || line[len - 1] != '\n',6,	if (!len || line[len-1] != '\n')
operator_precedence,diff-tree.c,143,+,+,!opt->show_notes_given && w.notes,6,	if (!opt->show_notes_given && w.notes)
operator_precedence,diff-tree.c,146,+,+,&opt->notes_opt,22,		load_display_notes(&opt->notes_opt);
operator_precedence,diff-tree.c,149,+,+,*++argv,21,		const char *arg = *++argv;
operator_precedence,diff-tree.c,183,+,+,&tree1->oid,24,		diff_tree_commit_oid(&tree1->oid);
operator_precedence,diff-tree.c,196,+,+,&tree1->oid,17,"		diff_tree_oid(&tree1->oid, &tree2->oid, """", &opt->diffopt);"
operator_precedence,diff-tree.c,230,+,+,&opt->diffopt,13,		diff_free(&opt->diffopt);
operator_precedence,diff-tree.c,233,+,+,&opt->diffopt,26,
operator_precedence,diff.c,55,+,+,"!is_null_oid(old_oid) && !is_null_oid(new_oid) && oideq(old_oid, new_oid)",6,	if (!is_null_oid(old_oid) && !is_null_oid(new_oid) &&
operator_precedence,diff.c,97,-,+,,27,"	diff_set_mnemonic_prefix(&revs->diffopt, ""o/"", ""w/"");"
operator_precedence,diff.c,102,-,+,,15,"	stuff_change(&revs->diffopt,"
operator_precedence,diff.c,104,-,+,,8,"		     &blob[0]->item->oid, null_oid(),"
operator_precedence,diff.c,108,-,+,,15,	diffcore_std(&revs->diffopt);
operator_precedence,diff.c,109,-,+,,13,	diff_flush(&revs->diffopt);
operator_precedence,diff.c,127,-,+,,15,"	stuff_change(&revs->diffopt,"
operator_precedence,diff.c,129,-,+,,8,"		     &blob[0]->item->oid, &blob[1]->item->oid,"
operator_precedence,diff.c,132,-,+,,15,	diffcore_std(&revs->diffopt);
operator_precedence,diff.c,133,-,+,,13,	diff_flush(&revs->diffopt);
operator_precedence,diff.c,142,+,+,"!strcmp(arg, ""--cached"") || !strcmp(arg, ""--staged"")",7,"		if (!strcmp(arg, ""--cached"") || !strcmp(arg, ""--staged""))"
operator_precedence,diff.c,161,+,+,&revs->diffopt.pathspec,10,"					    &revs->diffopt.pathspec, 0) < 0) {"
operator_precedence,diff.c,163,+,-,*++end,,
operator_precedence,diff.c,167,+,-,*++end,,
operator_precedence,diff.c,191,+,+,&revs->pending.objects[1].item->oid,12,		oid[1] = &revs->pending.objects[1].item->oid;
operator_precedence,diff.c,201,+,+,&ent0->item->oid,15,		oid[swap] = &ent0->item->oid;
operator_precedence,diff.c,202,+,+,&ent1->item->oid,19,		oid[1 - swap] = &ent1->item->oid;
operator_precedence,diff.c,204,+,+,&revs->diffopt,36,"	diff_tree_oid(oid[0], oid[1], """", &revs->diffopt);"
operator_precedence,diff.c,209,+,+,"!strcasecmp(value, ""copies"") || !strcasecmp(value, ""copy"")",6,"	if (!strcasecmp(value, ""copies"") || !strcasecmp(value, ""copy""))"
operator_precedence,diff.c,218,+,+,"!strcasecmp(value, ""myers"") || !strcasecmp(value, ""default"")",11,"	else if (!strcasecmp(value, ""myers"") || !strcasecmp(value, ""default""))"
operator_precedence,diff.c,228,-,+,,31,"			oid_array_append(&parents, &ent[i].item->oid);"
operator_precedence,diff.c,230,-,+,,21,"	diff_tree_combined(&ent[first_non_parent].item->oid, &parents, revs);"
operator_precedence,diff.c,236,+,+,"!*rest || *rest == ','",42,"	if (skip_prefix(*arg, token, &rest) && (!*rest || *rest == ',')) {"
operator_precedence,diff.c,262,+,+,-1 - (int)(arg - orig_arg),11,			return -1 - (int)(arg - orig_arg);
operator_precedence,diff.c,277,+,-,revs->max_count == -1 && (revs->diffopt.output_format & DIFF_FORMAT_PATCH),,
operator_precedence,diff.c,282,+,+,&revs->diffopt.pathspec,46,"	if (repo_read_index_preload(the_repository, &revs->diffopt.pathspec,"
operator_precedence,diff.c,363,+,+,"!strcmp(var, ""diff.color"") || !strcmp(var, ""color.diff"")",6,"	if (!strcmp(var, ""diff.color"") || !strcmp(var, ""color.diff"")) {"
operator_precedence,diff.c,463,+,+,"!path_inside_repo(prefix, argv[i]) || !path_inside_repo(prefix, argv[i + 1])",12,"			       (!path_inside_repo(prefix, argv[i]) ||
				!path_inside_repo(prefix, argv[i + 1]))))"
operator_precedence,diff.c,475,+,+,&rev.diffopt,23,	init_diffstat_widths(&rev.diffopt);
operator_precedence,diff.c,503,+,+,&rev.diffopt,19,		diff_setup_done(&rev.diffopt);
operator_precedence,diff.c,505,+,+,"!strcmp(var, ""diff.suppressblankempty"") || !strcmp(var, ""diff.suppress-blank-empty"")",6,"	if (!strcmp(var, ""diff.suppressblankempty"") ||
			/* for backwards compatibility */
			!strcmp(var, ""diff.suppress-blank-empty"")) {"
operator_precedence,diff.c,509,+,+,&rev.diffopt,19,	setup_diff_pager(&rev.diffopt);
operator_precedence,diff.c,521,+,+,"!strcmp(arg, ""--cached"") || !strcmp(arg, ""--staged"")",13,"			else if (!strcmp(arg, ""--cached"") ||
				 !strcmp(arg, ""--staged"")) {"
operator_precedence,diff.c,528,+,+,&tree->object,31,"					add_pending_object(&rev, &tree->object, ""HEAD"");"
operator_precedence,diff.c,542,+,+,&obj->oid,39,"			obj = parse_object(the_repository, &obj->oid);"
operator_precedence,diff.c,547,+,+,"&repo_get_commit_tree(the_repository, ((struct commit*)obj))->object",10,"			obj = &repo_get_commit_tree(the_repository,
						    ((struct commit *)obj))->object;"
operator_precedence,diff.c,603,+,+,*data++,8,		ch = *data++;
operator_precedence,diff.c,608,+,+,&rev.diffopt,28,	result = diff_result_code(&rev.diffopt);
operator_precedence,diff.c,713,+,+,!len && !first,6,	if (!len && !first)
operator_precedence,diff.c,841,-,+,,31,	f = &o->emitted_symbols->buf[o->emitted_symbols->nr++];
operator_precedence,diff.c,986,+,+,&s->ent,21,"	hashmap_entry_init(&s->ent, hash);"
operator_precedence,diff.c,1010,-,+,,35,		struct emitted_diff_symbol *l = &o->emitted_symbols->buf[n];
operator_precedence,diff.c,1024,+,-,&key.ent,,
operator_precedence,diff.c,1063,+,-,"i = 0, j = 0",,
operator_precedence,diff.c,1163,-,+,,35,		struct emitted_diff_symbol *l = &o->emitted_symbols->buf[n];
operator_precedence,diff.c,1176,+,+,!match || l->s != moved_symbol,18,		if (pmb_nr && (!match || l->s != moved_symbol)) {
operator_precedence,diff.c,1177,+,+,"!adjust_last_block(o, n, block_length) && block_length > 1",8,"			if (!adjust_last_block(o, n, block_length) &&
			    block_length > 1) {"
operator_precedence,diff.c,1205,+,+,!contiguous && block_length > 1,8,			if (!contiguous && block_length > 1)
operator_precedence,diff.c,1246,-,+,,5,				&o->emitted_symbols->buf[n - 1] : NULL;
operator_precedence,diff.c,1247,-,+,,35,		struct emitted_diff_symbol *l = &o->emitted_symbols->buf[n];
operator_precedence,diff.c,1250,-,+,,5,				&o->emitted_symbols->buf[n + 1] : NULL;
operator_precedence,diff.c,1315,+,+,!ws && !set_sign,6,	if (!ws && !set_sign)
operator_precedence,diff.c,1376,+,+,!len ? 0 : line[0],13,			char c = !len ? 0 : line[0];
operator_precedence,diff.c,1416,+,+,!len ? 0 : line[0],13,			char c = !len ? 0 : line[0];
operator_precedence,diff.c,1461,+,+,!len ? 0 : line[0],13,			char c = !len ? 0 : line[0];
operator_precedence,diff.c,1712,-,+,,27,"		strbuf_add(&msgbuf, ep, line + len - ep);"
operator_precedence,diff.c,1737,+,+,&diff_temp[i].tempfile,20,			delete_tempfile(&diff_temp[i].tempfile);
operator_precedence,diff.c,1766,+,+,endp - data + 1,17,		len = endp ? (endp - data + 1) : size;
operator_precedence,diff.c,1768,-,+,,4,			ecb->lno_in_preimage++;
operator_precedence,diff.c,1771,-,+,,4,			ecb->lno_in_postimage++;
operator_precedence,diff.c,1923,+,+,st_el->color && *st_el->color ? GIT_COLOR_RESET : NULL,40,			const char *reset = st_el->color && *st_el->color ?
operator_precedence,diff.c,1925,+,+,*st_el->color,24,			if (st_el->color && *st_el->color)
operator_precedence,diff.c,1937,-,+,,12,		count -= p + 1 - buf;
operator_precedence,diff.c,2032,-,+,,5,"				&style->ctx, style->newline,"
operator_precedence,diff.c,2038,-,+,,5,"				&style->old_word, style->newline,"
operator_precedence,diff.c,2043,-,+,,5,"				&style->new_word, style->newline,"
operator_precedence,diff.c,2059,+,-,buffer->ptr + *begin + match[0].rm_so,,
operator_precedence,diff.c,2079,+,+,*begin + 1,9,	*end = *begin + 1;
operator_precedence,diff.c,2106,+,+,&buffer->text,28,"		if (find_word_boundaries(&buffer->text, word_regex, &i, &j))"
operator_precedence,diff.c,2114,-,+,,3,		buffer->orig_nr++;
operator_precedence,diff.c,2117,+,-,out->size + j - i + 1,,
operator_precedence,diff.c,2120,+,+,j - i + 1,16,		out->size += j - i + 1;
operator_precedence,diff.c,2145,+,+,&style->old_word,4,"			&style->old_word, style->newline,"
operator_precedence,diff.c,2157,+,+,&diff_words->minus,18,"	diff_words_fill(&diff_words->minus, &minus, diff_words->word_regex);"
operator_precedence,diff.c,2158,+,+,&diff_words->plus,18,"	diff_words_fill(&diff_words->plus, &plus, diff_words->word_regex);"
operator_precedence,diff.c,2173,+,+,&style->ctx,4,"			&style->ctx, style->newline,"
operator_precedence,diff.c,2174,-,+,,4,"			diff_words->plus.text.ptr + diff_words->plus.text.size
			- diff_words->current_plus, diff_words->current_plus);"
operator_precedence,diff.c,2199,-,+,,34,"			append_emitted_diff_symbol(o, &wol->buf[i]);"
operator_precedence,diff.c,2383,+,+,ecbdata->diff_words->type == DIFF_WORDS_PORCELAIN ? DIFF_SYMBOL_WORDS_PORCELAIN : DIFF_SYMBOL_WORDS,4,"			ecbdata->diff_words->type == DIFF_WORDS_PORCELAIN ?
			DIFF_SYMBOL_WORDS_PORCELAIN : DIFF_SYMBOL_WORDS;"
operator_precedence,diff.c,2387,+,+,&ecbdata->diff_words->minus,8,					  &ecbdata->diff_words->minus);
operator_precedence,diff.c,2391,+,+,&ecbdata->diff_words->plus,8,					  &ecbdata->diff_words->plus);
operator_precedence,diff.c,2410,-,+,,3,		ecbdata->lno_in_postimage++;
operator_precedence,diff.c,2414,-,+,,3,		ecbdata->lno_in_preimage++;
operator_precedence,diff.c,2418,-,+,,3,		ecbdata->lno_in_postimage++;
operator_precedence,diff.c,2419,-,+,,3,		ecbdata->lno_in_preimage++;
operator_precedence,diff.c,2424,-,+,,3,		ecbdata->lno_in_preimage++;
operator_precedence,diff.c,2455,+,+,old_name - a + 1,17,			pfx_length = old_name - a + 1;
operator_precedence,diff.c,2473,-,+,,9,	while (a + pfx_length - pfx_adjust_for_slash <= old_name &&
operator_precedence,diff.c,2474,-,+,,9,	       b + pfx_length - pfx_adjust_for_slash <= new_name &&
operator_precedence,diff.c,2488,+,+,len_a - pfx_length - sfx_length,13,	a_midlen = len_a - pfx_length - sfx_length;
operator_precedence,diff.c,2489,+,+,len_b - pfx_length - sfx_length,13,	b_midlen = len_b - pfx_length - sfx_length;
operator_precedence,diff.c,2505,-,+,,20,"		strbuf_add(name, a + len_a - sfx_length, sfx_length);"
operator_precedence,diff.c,2516,-,+,,18,	diffstat->files[diffstat->nr++] = x;
operator_precedence,diff.c,2538,-,+,,3,		x->added++;
operator_precedence,diff.c,2540,-,+,,3,		x->deleted++;
operator_precedence,diff.c,2556,+,+,it * (width - 1) / max_change,14,	return 1 + (it * (width - 1) / max_change);
operator_precedence,diff.c,2665,+,+,!file->is_interesting && (change == 0),7,		if (!file->is_interesting && (change == 0)) {
operator_precedence,diff.c,2676,+,+,bin_width < 8 ? 8 : bin_width,16,			bin_width = bin_width < 8 ? 8 : bin_width;
operator_precedence,diff.c,2683,+,+,bin_width < w ? w : bin_width,16,			bin_width = bin_width < w ? w : bin_width;
operator_precedence,diff.c,2732,+,+,decimal_width(max_change) > number_width ? decimal_width(max_change) : number_width,17,"	number_width = decimal_width(max_change) > number_width ?
		decimal_width(max_change) : number_width;"
operator_precedence,diff.c,2752,+,+,max_change + 4 > bin_width ? max_change : bin_width - 4,16,	graph_width = max_change + 4 > bin_width ? max_change : bin_width - 4;
operator_precedence,diff.c,2765,+,+,width * 3 / 8 - number_width - 6,21,		if (graph_width > width * 3/8 - number_width - 6) {
operator_precedence,diff.c,2766,+,+,width * 3 / 8 - number_width - 6,18,			graph_width = width * 3/8 - number_width - 6;
operator_precedence,diff.c,2774,+,+,width - number_width - 6 - graph_width,20,		if (name_width > width - number_width - 6 - graph_width)
operator_precedence,diff.c,2775,+,+,width - number_width - 6 - graph_width,17,			name_width = width - number_width - 6 - graph_width;
operator_precedence,diff.c,2777,+,+,width - number_width - 6 - name_width,18,			graph_width = width - number_width - 6 - name_width;
operator_precedence,diff.c,2793,+,+,!file->is_interesting && (added + deleted == 0),7,		if (!file->is_interesting && (added + deleted == 0))
operator_precedence,diff.c,2828,+,+,!added && !deleted,8,			if (!added && !deleted) {
operator_precedence,diff.c,2893,+,+,!file->is_interesting && (added + deleted == 0),8,		    (!file->is_interesting && (added + deleted == 0))) {
operator_precedence,diff.c,2927,+,+,!data->files[i]->is_interesting && (added + deleted == 0),8,		    (!data->files[i]->is_interesting && (added + deleted == 0))) {
operator_precedence,diff.c,3003,-,+,,21,			int newbaselen = slash + 1 - f->name;
operator_precedence,diff.c,3008,-,+,,4,			dir->files++;
operator_precedence,diff.c,3009,-,+,,4,			dir->nr--;
operator_precedence,diff.c,3023,+,+,sum_changes * 1000 / changed,19,			int permille = sum_changes * 1000 / changed;
operator_precedence,diff.c,3085,+,+,&p->one->oid,13,"		    oideq(&p->one->oid, &p->two->oid)) {"
operator_precedence,diff.c,3263,-,+,,3,		data->lineno++;
operator_precedence,diff.c,3282,-,+,,3,		data->lineno++;
operator_precedence,diff.c,3367,+,+,bytes - 26 + 'a',14,			line[0] = bytes - 26 + 'a' - 1;
operator_precedence,diff.c,3402,+,+,!one->data && DIFF_FILE_VALID(one),8,			if (!one->data && DIFF_FILE_VALID(one))
operator_precedence,diff.c,3404,+,-,one->is_binary == -1 && one->data,,
operator_precedence,diff.c,3418,+,+,&one->driver->funcname,41,	return one->driver->funcname.pattern ? &one->driver->funcname : NULL;
operator_precedence,diff.c,3500,+,+,!DIFF_FILE_VALID(one) && !DIFF_FILE_VALID(two),9,	return !DIFF_FILE_VALID(one) && !DIFF_FILE_VALID(two);
operator_precedence,diff.c,3549,+,+,!one->mode || S_ISGITLINK(one->mode),7,	    (!one->mode || S_ISGITLINK(one->mode)) &&
operator_precedence,diff.c,3550,+,+,!two->mode || S_ISGITLINK(two->mode),7,	    (!two->mode || S_ISGITLINK(two->mode)) &&
operator_precedence,diff.c,3553,+,+,&one->oid,5,"				&one->oid, &two->oid,"
operator_precedence,diff.c,3557,+,+,!one->mode || S_ISGITLINK(one->mode),7,		   (!one->mode || S_ISGITLINK(one->mode)) &&
operator_precedence,diff.c,3558,+,+,!two->mode || S_ISGITLINK(two->mode),7,		   (!two->mode || S_ISGITLINK(two->mode)) &&
operator_precedence,diff.c,3561,+,+,&one->oid,5,"				&one->oid, &two->oid,"
operator_precedence,diff.c,3640,+,+,"!o->flags.text && ((!textconv_one && diff_filespec_is_binary(o->repo, one)) || (!textconv_two && diff_filespec_is_binary(o->repo, two)))",13,"	} else if (!o->flags.text &&
		   ( (!textconv_one && diff_filespec_is_binary(o->repo, one)) ||
		     (!textconv_two && diff_filespec_is_binary(o->repo, two)) )) {"
operator_precedence,diff.c,3641,+,+,"!textconv_one && diff_filespec_is_binary(o->repo, one)",9,"		   ( (!textconv_one && diff_filespec_is_binary(o->repo, one)) ||"
operator_precedence,diff.c,3642,+,+,"!textconv_two && diff_filespec_is_binary(o->repo, two)",9,"		     (!textconv_two && diff_filespec_is_binary(o->repo, two)) )) {"
operator_precedence,diff.c,3644,+,+,!one->data && !two->data && S_ISREG(one->mode),7,		if (!one->data && !two->data &&
operator_precedence,diff.c,3647,+,+,&one->oid,14,"			if (oideq(&one->oid, &two->oid)) {"
operator_precedence,diff.c,3701,+,+,&mf1.ptr,56,"		mf1.size = fill_textconv(o->repo, textconv_one, one, &mf1.ptr);"
operator_precedence,diff.c,3702,+,+,&mf2.ptr,56,"		mf2.size = fill_textconv(o->repo, textconv_two, two, &mf2.ptr);"
operator_precedence,diff.c,3780,+,+,!S_ISLNK(p->one->mode) && S_ISLNK(p->two->mode),11,	else if (!S_ISLNK(p->one->mode) && S_ISLNK(p->two->mode))
operator_precedence,diff.c,3813,+,+,!one || !two,6,	if (!one || !two) {
operator_precedence,diff.c,3820,+,+,&one->oid,10,"			oideq(&one->oid, &two->oid));"
operator_precedence,diff.c,3876,+,+,(p->status == DIFF_STATUS_MODIFIED) && !file->added && !file->deleted && one->mode == two->mode,8,"			if ((p->status == DIFF_STATUS_MODIFIED)
				&& !file->added
				&& !file->deleted"
operator_precedence,diff.c,3881,-,+,,5,				diffstat->nr--;
operator_precedence,diff.c,3972,-,+,,7,	if (!--spec->count) {
operator_precedence,diff.c,3983,+,+,&spec->oid,10,"		oidcpy(&spec->oid, oid);"
operator_precedence,diff.c,4027,+,+,!FAST_WORKING_DIRECTORY && !want_file && has_object_pack(oid),6,	if (!FAST_WORKING_DIRECTORY && !want_file && has_object_pack(oid))
operator_precedence,diff.c,4034,+,+,"!want_file && would_convert_to_git(istate, name)",6,"	if (!want_file && would_convert_to_git(istate, name))"
operator_precedence,diff.c,4054,+,+,"!oideq(oid, &ce->oid) || !S_ISREG(ce->ce_mode)",18,"	if (!oideq(oid, &ce->oid) || !S_ISREG(ce->ce_mode))"
operator_precedence,diff.c,4068,+,+,"!lstat(name, &st) && !ie_match_stat(istate, ce, &st, 0)",7,"	    (!lstat(name, &st) && !ie_match_stat(istate, ce, &st, 0)))"
operator_precedence,diff.c,4084,+,+,&s->oid,18,"		    oid_to_hex(&s->oid), dirty);"
operator_precedence,diff.c,4130,+,+,"!s->oid_valid || reuse_worktree_file(r->index, s->path, &s->oid, 0)",6,"	if (!s->oid_valid ||
	    reuse_worktree_file(r->index, s->path, &s->oid, 0)) {"
operator_precedence,diff.c,4131,+,+,&s->oid,45,"	    reuse_worktree_file(r->index, s->path, &s->oid, 0)) {"
operator_precedence,diff.c,4202,+,+,&s->size,13,			.sizep = &s->size
operator_precedence,diff.c,4210,+,+,&s->data,20,			info.contentp = &s->data;
operator_precedence,diff.c,4213,+,+,&s->oid,37,"			if (!oid_object_info_extended(r, &s->oid, &info,"
operator_precedence,diff.c,4219,+,+,&s->oid,35,"		if (oid_object_info_extended(r, &s->oid, &info,"
operator_precedence,diff.c,4221,+,+,&s->oid,40,"			die(""unable to read %s"", oid_to_hex(&s->oid));"
operator_precedence,diff.c,4233,+,+,&s->data,20,			info.contentp = &s->data;
operator_precedence,diff.c,4234,+,+,&s->oid,36,"			if (oid_object_info_extended(r, &s->oid, &info,"
operator_precedence,diff.c,4236,+,+,&s->oid,41,"				die(""unable to read %s"", oid_to_hex(&s->oid));"
operator_precedence,diff.c,4313,+,+,"!S_ISGITLINK(one->mode) && (!one->oid_valid || reuse_worktree_file(r->index, one->path, &one->oid, 1))",6,"	if (!S_ISGITLINK(one->mode) &&
	    (!one->oid_valid ||
	     reuse_worktree_file(r->index, one->path, &one->oid, 1))) {"
operator_precedence,diff.c,4314,+,+,"!one->oid_valid || reuse_worktree_file(r->index, one->path, &one->oid, 1)",7,"	    (!one->oid_valid ||
	     reuse_worktree_file(r->index, one->path, &one->oid, 1))) {"
operator_precedence,diff.c,4315,+,+,&one->oid,48,"	     reuse_worktree_file(r->index, one->path, &one->oid, 1))) {"
operator_precedence,diff.c,4328,+,+,&one->oid,6,"					&one->oid : null_oid()),"
operator_precedence,diff.c,4339,+,+,&one->oid,29,"				oid_to_hex_r(temp->hex, &one->oid);"
operator_precedence,diff.c,4355,+,+,&one->oid,11,"			       &one->oid, one->mode);"
operator_precedence,diff.c,4387,+,+,&cmd.args,14,"	strvec_push(&cmd.args, pgm);"
operator_precedence,diff.c,4388,+,+,&cmd.args,14,"	strvec_push(&cmd.args, name);"
operator_precedence,diff.c,4391,+,+,&cmd.args,35,"		add_external_diff_name(o->repo, &cmd.args, one);"
operator_precedence,diff.c,4392,+,+,&cmd.args,35,"		add_external_diff_name(o->repo, &cmd.args, two);"
operator_precedence,diff.c,4394,+,+,&cmd.args,16,"			strvec_push(&cmd.args, other);"
operator_precedence,diff.c,4396,+,+,&cmd.args,17,"				strvec_push(&cmd.args, xfrm_msg);"
operator_precedence,diff.c,4400,+,+,&cmd.env,15,"	strvec_pushf(&cmd.env, ""GIT_DIFF_PATH_COUNTER=%d"","
operator_precedence,diff.c,4401,-,+,,8,		     ++o->diff_path_counter);
operator_precedence,diff.c,4402,+,+,&cmd.env,15,"	strvec_pushf(&cmd.env, ""GIT_DIFF_PATH_TOTAL=%d"", q->nr);"
operator_precedence,diff.c,4415,+,+,p->score * 100 / MAX_SCORE,9,	return p->score * 100 / MAX_SCORE;
operator_precedence,diff.c,4450,+,+,PATH_MAX * 2 + 300,19,"	strbuf_init(msg, PATH_MAX * 2 + 300);"
operator_precedence,diff.c,4489,+,+,&one->oid,27,"	if (one && two && !oideq(&one->oid, &two->oid)) {"
operator_precedence,diff.c,4498,+,+,"!fill_mmfile(o->repo, &mf, one) && diff_filespec_is_binary(o->repo, one)",9,"			if ((!fill_mmfile(o->repo, &mf, one) &&
			     diff_filespec_is_binary(o->repo, one)) ||"
operator_precedence,diff.c,4500,+,+,"!fill_mmfile(o->repo, &mf, two) && diff_filespec_is_binary(o->repo, two)",9,"			    (!fill_mmfile(o->repo, &mf, two) &&
			     diff_filespec_is_binary(o->repo, two)))"
operator_precedence,diff.c,4505,+,+,&one->oid,24,"			    diff_abbrev_oid(&one->oid, abbrev),"
operator_precedence,diff.c,4506,+,+,&two->oid,24,"			    diff_abbrev_oid(&two->oid, abbrev));"
operator_precedence,diff.c,4550,+,+,!o->ignore_driver_algorithm && drv && drv->algorithm,7,		if (!o->ignore_driver_algorithm && drv && drv->algorithm)
operator_precedence,diff.c,4568,+,+,&one->oid,12,				oidclr(&one->oid);
operator_precedence,diff.c,4573,+,+,&one->oid,27,"			if (index_path(istate, &one->oid, one->path, &st, 0))"
operator_precedence,diff.c,4578,+,+,&one->oid,10,		oidclr(&one->oid);
operator_precedence,diff.c,4624,+,+,!pgm && DIFF_FILE_VALID(one) && DIFF_FILE_VALID(two),6,"	if (!pgm &&
	    DIFF_FILE_VALID(one) && DIFF_FILE_VALID(two) &&"
operator_precedence,diff.c,4928,+,+,&options->pathspec,30,"		diff_check_follow_pathspec(&options->pathspec, 1);"
operator_precedence,diff.c,4930,+,+,!options->use_color || external_diff(),6,	if (!options->use_color || external_diff())
operator_precedence,diff.c,5077,+,-,-1 - val,,
operator_precedence,diff.c,5111,-,+,,19,	options->anchors[options->anchors_nr++] = xstrdup(arg);
operator_precedence,diff.c,5122,+,+,&options->output_format,22,	enable_patch_output(&options->output_format);
operator_precedence,diff.c,5430,-,+,,24,	options->ignore_regex[options->ignore_regex_nr++] = regex;
operator_precedence,diff.c,5509,+,+,&options->output_format,22,	enable_patch_output(&options->output_format);
operator_precedence,diff.c,5574,+,-,&options->output_format,,
operator_precedence,diff.c,5577,+,-,&options->output_format,,
operator_precedence,diff.c,5579,+,-,&options->output_format,,
operator_precedence,diff.c,5585,+,-,&options->flags.funccontext,,
operator_precedence,diff.c,5587,+,-,&options->output_format,,
operator_precedence,diff.c,5590,+,-,&options->output_format,,
operator_precedence,diff.c,5594,+,-,&options->output_format,,
operator_precedence,diff.c,5598,+,-,&options->output_format,,
operator_precedence,diff.c,5601,+,-,&options->output_format,,
operator_precedence,diff.c,5616,+,-,&options->output_format,,
operator_precedence,diff.c,5619,+,-,&options->output_format,,
operator_precedence,diff.c,5622,+,-,&options->output_format,,
operator_precedence,diff.c,5625,+,-,&options->output_format,,
operator_precedence,diff.c,5649,+,-,&options->flags.full_index,,
operator_precedence,diff.c,5651,+,-,&options->use_color,,
operator_precedence,diff.c,5656,+,-,&options->line_termination,,
operator_precedence,diff.c,5659,+,-,&options->abbrev,,
operator_precedence,diff.c,5660,+,-,&options->a_prefix,,
operator_precedence,diff.c,5663,+,-,&options->b_prefix,,
operator_precedence,diff.c,5675,+,-,&options->interhunkcontext,,
operator_precedence,diff.c,5695,+,-,&options->break_opt,,
operator_precedence,diff.c,5703,+,-,&options->irreversible_delete,,
operator_precedence,diff.c,5710,+,-,&options->flags.find_copies_harder,,
operator_precedence,diff.c,5712,+,-,&options->detect_rename,,
operator_precedence,diff.c,5715,+,-,&options->flags.rename_empty,,
operator_precedence,diff.c,5720,+,-,&options->rename_limit,,
operator_precedence,diff.c,5728,+,-,&options->xdl_opts,,
operator_precedence,diff.c,5731,+,-,&options->xdl_opts,,
