Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
postIncr,fast-import.c,1273,+,+,+,t->entries[t->entry_count++],14.0,		t->entries[t->entry_count++] = e;,13.0,t -> entry_count ++
postIncr,fast-import.c,1372,+,+,+,t->entries[j++],15.0,			t->entries[j++] = e;,14.0,j ++
postIncr,fast-import.c,1471,+,+,+,t->entries[t->entry_count++],13.0,	t->entries[t->entry_count++] = e;,12.0,t -> entry_count ++
postIncr,fast-import.c,2085,+,+,+,path[i++],8.0,		path[i++] = hex_sha1[j++];,7.0,i ++
postIncr,fast-import.c,2086,+,+,+,path[i++],8.0,		path[i++] = hex_sha1[j++];,7.0,i ++
postIncr,fast-import.c,2087,+,+,+,path[i++],8.0,		path[i++] = '/';,7.0,i ++
postIncr,fast-import.c,2135,+,+,+,fullpath[tmp_fullpath_len++],13.0,			fullpath[tmp_fullpath_len++] = '/';,12.0,tmp_fullpath_len ++
postIncr,fast-import.c,2259,+,+,+,*end++,7.0,	if (*end++ != ' '),6.0,end ++
postIncr,fast-import.c,2353,+,+,+,*p++,8.0,		if (*p++ != ' '),7.0,p ++
postIncr,fast-import.c,2492,+,+,+,*p++,8.0,		if (*p++ != ' '),7.0,p ++
postIncr,fast-import.c,3134,+,+,+,*(*p)++,8.0,		if (*(*p)++ != ' '),7.0,( * p ) ++
postIncr,fetch-pack.c,103,+,+,+,cache->items[cache->nr++],15.0,	cache->items[cache->nr++] = obj;,14.0,cache -> nr ++
postIncr,fetch-pack.c,178,-,+,+,,15.0,		dest = argv[i++];,14.0,i ++
postIncr,fetch-pack.c,1595,+,+,+,*end++,51.0,"		if (parse_oid_hex(reader->line, &oid, &end) || *end++ != ' ')",50.0,end ++
postIncr,fetch.c,1918,-,+,+,,33.0,	remote = state->remotes->items[state->next++].string;,32.0,state -> next ++
postIncr,files-backend.c,432,+,+,+,remaining_retries-- <= 0,6.0,	if (remaining_retries-- <= 0),5.0,remaining_retries --
postIncr,files-backend.c,440,+,-,-,remaining_retries-- <= 0,,,,
postIncr,files-backend.c,1024,+,+,+,remove_directories_remaining-- > 0,25.0,	if (errno == EISDIR && remove_directories_remaining-- > 0) {,24.0,remove_directories_remaining --
postIncr,files-backend.c,1032,+,-,-,remove_directories_remaining-- > 0,,,,
postIncr,files-backend.c,1034,+,+,+,create_directories_remaining-- > 0,32.0,	} else if (errno == ENOENT && create_directories_remaining-- > 0) {,31.0,create_directories_remaining --
postIncr,files-backend.c,1042,+,-,-,create_directories_remaining-- > 0,,,,
postIncr,files-backend.c,1050,+,+,+,create_directories_remaining-- > 0,44.0,		} while (scld_result == SCLD_VANISHED && create_directories_remaining-- > 0);,43.0,create_directories_remaining --
postIncr,files-backend.c,1058,+,-,-,create_directories_remaining-- > 0,,,,
postIncr,files-backend.c,1965,+,+,+,*p++,38.0,"	    parse_oid_hex(p, &ooid, &p) || *p++ != ' ' ||",37.0,p ++
postIncr,files-backend.c,1966,+,+,+,*p++,38.0,"	    parse_oid_hex(p, &noid, &p) || *p++ != ' ' ||",37.0,p ++
postIncr,files-backend.c,1976,+,-,-,*p++,,,,
postIncr,files-backend.c,1977,+,-,-,*p++,,,,
postIncr,fmt-merge-msg.c,550,+,+,+,!tag_number++,8.0,		if (!tag_number++) {,7.0,tag_number ++
postIncr,fsck.c,59,+,+,+,*(q)++,6.0,				*(q)++ = tolower(*(p)++);,22.0,( p ) ++
postIncr,fsck.c,69,+,+,+,*q++,7.0,					*q++ = *p++;,13.0,p ++
postIncr,fsck.c,71,+,+,+,*q++,6.0,				*q++ = tolower(*p++);,20.0,p ++
postIncr,fsck.c,416,+,+,+,"if (counter++)
    fsck_put_object_name(options, oid, ""%s^%d"", name, counter);
else
    if (generation > 0)
        fsck_put_object_name(options, oid, ""%.*s~%d"", name_prefix_len, name, generation + 1);
    else
        fsck_put_object_name(options, oid, ""%s^"", name);
",8.0,			if (counter++),7.0,counter ++
postIncr,fsck.c,479,+,+,+,stack->names[stack->nr++],15.0,	stack->names[stack->nr++] = name;,14.0,stack -> nr ++
postIncr,fsm-listen-darwin.c,435,+,-,+,dir_array[data->nr_paths_watching++],,,11.0,data -> nr_paths_watching ++
postIncr,fsm-listen-darwin.c,441,+,-,+,dir_array[data->nr_paths_watching++],,,12.0,data -> nr_paths_watching ++
postIncr,fsm-listen-win32.c,330,+,-,+,wpath_longname[len_longname++],,,17.0,len_longname ++
postIncr,fsm-path-utils-win32.c,91,+,-,+,wpath[wlen++],,,8.0,wlen ++
postIncr,fsmonitor--daemon.c,159,-,-,+,,,,17.0,state -> cookie_seq ++
postIncr,fsmonitor--daemon.c,389,-,-,+,,,,7.0,flush_count ++
postIncr,fsmonitor--daemon.c,395,-,-,+,,,,45.0,test_env_value ++
postIncr,fsmonitor--daemon.c,465,-,-,+,,,,23.0,batch -> nr ++
postIncr,fsmonitor--daemon.c,478,-,-,+,,,,29.0,batch_dest -> nr ++
postIncr,fsmonitor--daemon.c,642,-,-,+,,,,36.0,p ++
postIncr,fsmonitor--daemon.c,643,-,-,+,,,,7.0,p ++
postIncr,fuzz-date.c,26,+,+,+,*data++,14.0,	local = !!(*data++ & 0x10);,13.0,data ++
postIncr,fuzz-date.c,27,+,+,+,*data++,9.0,	num = *data++ % DATE_UNIX;,8.0,data ++
postIncr,fuzz-date.c,33,+,+,+,*data++,8.0,	tz = *data++;,7.0,data ++
postIncr,fuzz-date.c,34,+,+,+,*data++,20.0,	tz = (tz << 8) | *data++;,19.0,data ++
postIncr,gc.c,596,+,+,+,"if (done++)
    return;
",6.0,	if (done++),5.0,done ++
postIncr,git-compat-util.h,724,+,+,-,*str++,12.0,	} while (*str++ == *prefix++);,,
postIncr,git-compat-util.h,1273,+,-,-,*str++,,,,
postIncr,git-compat-util.h,1292,+,+,-,len-- > 0,11.0,	} while (len-- > 0 && tolower(*buf++) == tolower(*prefix++));,,
postIncr,git-credential-libsecret.c,342,+,-,+,*value++,,,3.0,value ++
postIncr,git-credential-libsecret.c,352,+,-,+,*value++,,,5.0,value ++
postIncr,git-credential-libsecret.c,368,+,-,+,*value++,,,5.0,value ++
postIncr,git-credential-libsecret.c,373,+,-,+,*value++,,,5.0,value ++
postIncr,git-credential-libsecret.c,413,+,-,+,(try_op++)->name,,,25.0,try_op ++
postIncr,git-credential-osxkeychain.c,347,+,-,+,*v++,,,3.0,v ++
postIncr,git-credential-osxkeychain.c,374,+,-,+,*colon++,,,5.0,colon ++
postIncr,git-credential-wincred.c,286,+,-,+,*v++,,,3.0,v ++
postIncr,gpg-interface.c,253,+,+,+,"if (seen_exclusive_status++)
    goto error;
",10.0,					if (seen_exclusive_status++),9.0,seen_exclusive_status ++
postIncr,graph.c,556,+,+,+,i = graph->num_new_columns++,7.0,		i = graph->num_new_columns++;,6.0,graph -> num_new_columns ++
postIncr,grep.c,160,+,+,+,*p++,11.0,					if (*p++ == '\n'),10.0,p ++
postIncr,grep.c,253,-,-,+,,,,61.0,count ++
postIncr,grep.c,263,-,-,+,,,,58.0,count ++
postIncr,grep.c,458,+,+,+,repos_to_free[repos_to_free_nr++],16.0,	repos_to_free[repos_to_free_nr++] = subrepo;,15.0,repos_to_free_nr ++
postIncr,hashmap.c,13,+,+,+,*str++,31.0,	while ((c = (unsigned char) *str++)),30.0,str ++
postIncr,hashmap.c,21,+,+,+,*str++,31.0,	while ((c = (unsigned char) *str++)) {,30.0,str ++
postIncr,hashmap.c,33,+,+,+,"while (len--){
    unsigned int c = *ucbuf++;
    hash = (hash * FNV32_PRIME) ^ c;
}
",9.0,	while (len--) {,8.0,len --
postIncr,hashmap.c,34,+,+,+,*ucbuf++,21.0,		unsigned int c = *ucbuf++;,20.0,ucbuf ++
postIncr,hashmap.c,44,+,+,+,"while (len--){
    unsigned int c = *ucbuf++;
    if (c >= 'a' && c <= 'z')
        c -= 'a' - 'A';

    hash = (hash * FNV32_PRIME) ^ c;
}
",9.0,	while (len--) {,8.0,len --
postIncr,hashmap.c,45,+,+,+,*ucbuf++,21.0,		unsigned int c = *ucbuf++;,20.0,ucbuf ++
postIncr,hashmap.c,61,+,+,+,"while (len--){
    unsigned int c = *ucbuf++;
    if (c >= 'a' && c <= 'z')
        c -= 'a' - 'A';

    hash = (hash * FNV32_PRIME) ^ c;
}
",9.0,	while (len--) {,8.0,len --
postIncr,hashmap.c,62,+,+,+,*ucbuf++,21.0,		unsigned int c = *ucbuf++;,20.0,ucbuf ++
postIncr,hashmap.c,306,+,+,+,iter->map->table[iter->tablepos++],30.0,		current = iter->map->table[iter->tablepos++];,29.0,iter -> tablepos ++
postIncr,help.c,130,-,-,+,,,,27.0,i ++
postIncr,help.c,157,+,+,+,cmds->names[cmds->cnt++],14.0,	cmds->names[cmds->cnt++] = ent;,13.0,cmds -> cnt ++
postIncr,help.c,188,+,+,+,cmds->names[j++],16.0,			cmds->names[j++] = cmds->names[i];,15.0,j ++
postIncr,help.c,203,+,+,+,cmds->names[cj++],16.0,			cmds->names[cj++] = cmds->names[ci++];,35.0,ci ++
postIncr,help.c,206,+,+,+,cmds->names[ci++],21.0,			free(cmds->names[ci++]);,20.0,ci ++
postIncr,help.c,212,+,+,+,cmds->names[cj++],15.0,		cmds->names[cj++] = cmds->names[ci++];,34.0,ci ++
postIncr,help.c,592,+,+,+,cmds->names[cmds->cnt++],15.0,		cmds->names[cmds->cnt++] = old->names[i];,14.0,cmds -> cnt ++
postIncr,help.c,683,+,+,+,main_cmds.names[n++],42.0,		for (best_similarity = main_cmds.names[n++]->len;,41.0,n ++
postIncr,help.h,18,+,+,-,"while (num--)
    putchar(c);
",9.0,	while (num--),,
postIncr,hex-ll.c,41,-,-,+,,,,13.0,len --
postIncr,hex-ll.c,46,+,+,+,*binary++,4.0,		*binary++ = val;,3.0,binary ++
postIncr,hex.c,13,+,+,+,*hash++,4.0,		*hash++ = val;,3.0,hash ++
postIncr,hex.c,90,+,+,+,*hash++,23.0,		unsigned int val = *hash++;,22.0,hash ++
postIncr,hex.c,91,+,+,+,*buf++,4.0,		*buf++ = hex[val >> 4];,3.0,buf ++
postIncr,hex.c,92,+,+,+,*buf++,4.0,		*buf++ = hex[val & 0xf];,3.0,buf ++
postIncr,http-backend.c,690,+,+,+,dead++ > 1,9.0,	return dead++ > 1;,8.0,dead ++
postIncr,http-fetch.c,164,+,+,+,argv[arg++],31.0,		commit_id = (char **) &argv[arg++];,30.0,arg ++
postIncr,http-push.c,1712,-,-,+,,,,28.0,argv ++
postIncr,http.c,1868,+,+,+,*raw++,22.0,"		strbuf_addch(out, *raw++);",21.0,raw ++
postIncr,http.c,1964,+,+,+,*s++,12.0,	} while (*s++);,11.0,s ++
postIncr,http.c,1975,+,+,+,language_tags[num_langs++],17.0,"		language_tags[num_langs++] = ""*""; /* it's OK; this won't be freed */",16.0,num_langs ++
postIncr,http.c,1980,-,-,+,,,,7.0,decimal_places ++
postIncr,ident.c,258,+,+,+,*src++,8.0,		c = *src++;,7.0,src ++
postIncr,ident.c,263,+,+,+,sb->buf[sb->len++],11.0,		sb->buf[sb->len++] = c;,10.0,sb -> len ++
postIncr,imap-send.c,479,+,+,+,*(*s)++,5.0,			*(*s)++ = 0;,4.0,( * s ) ++
postIncr,imap-send.c,663,+,+,+,*p++,3.0,	*p++ = 0;,2.0,p ++
postIncr,imap-send.c,1182,+,+,+,new_msg[j++],12.0,			new_msg[j++] = '\r';,11.0,j ++
postIncr,imap-send.c,1183,+,+,+,new_msg[j++],19.0,		lastc = new_msg[j++] = msg->buf[i];,18.0,j ++
postIncr,index-pack.c,917,+,+,+,delta[delta_nr++],10.0,			delta[delta_nr++] = c;,9.0,delta_nr ++
postIncr,index-pack.c,1045,+,+,+,objects[nr_dispatched++],25.0,			child_obj = &objects[nr_dispatched++];,24.0,nr_dispatched ++
postIncr,index-pack.c,1055,+,+,+,ref_deltas[parent->ref_first++],29.0,				int offset = ref_deltas[parent->ref_first++].obj_no;,28.0,parent -> ref_first ++
postIncr,index-pack.c,1064,+,+,+,ofs_deltas[parent->ofs_first++],17.0,					ofs_deltas[parent->ofs_first++].obj_no;,16.0,parent -> ofs_first ++
postIncr,index-pack.c,1353,+,+,+,objects[nr_objects++],38.0,	struct object_entry *obj = &objects[nr_objects++];,37.0,nr_objects ++
postIncr,index-pack.c,1360,+,+,+,header[n++],10.0,		header[n++] = c | 0x80;,9.0,n ++
postIncr,index-pack.c,1364,+,+,+,header[n++],9.0,	header[n++] = c;,8.0,n ++
postIncr,index-pack.c,1643,+,+,+,opts->anomaly[opts->anomaly_nr++],17.0,		opts->anomaly[opts->anomaly_nr++] = ntohl(idx2[off * 2 + 1]);,16.0,opts -> anomaly_nr ++
postIncr,inet_ntop.c,128,+,-,+,*tp++,,,5.0,tp ++
postIncr,inet_ntop.c,133,+,-,+,*tp++,,,4.0,tp ++
postIncr,inet_ntop.c,147,+,-,+,*tp++,,,3.0,tp ++
postIncr,inet_ntop.c,148,+,-,+,*tp++,,,2.0,tp ++
postIncr,inet_pton.c,62,+,-,+,*src++,,,22.0,src ++
postIncr,inet_pton.c,125,+,-,+,*src++,,,22.0,src ++
postIncr,inet_pton.c,148,+,-,+,*tp++,,,25.0,tp ++
postIncr,inet_pton.c,149,+,-,+,*tp++,,,25.0,tp ++
postIncr,inet_pton.c,165,+,-,+,*tp++,,,17.0,tp ++
postIncr,inet_pton.c,166,+,-,+,*tp++,,,17.0,tp ++
postIncr,iter.c,108,+,+,+,it->offsets[it->offset_idx++],20.0,	off = it->offsets[it->offset_idx++];,19.0,it -> offset_idx ++
postIncr,iter.c,116,+,-,-,it->offsets[it->offset_idx++],,,,
postIncr,json-writer.c,24,+,+,+,*in++,15.0,	while ((c = *in++) != '\0') {,14.0,in ++
postIncr,json-writer.c,367,+,+,+,*argv++,24.0,"		jw_array_string(jw, *argv++);",23.0,argv ++
postIncr,kwset.c,183,+,+,+,"while (len--){
    label = kwset->trans ? kwset->trans[U(*--text)] : *--text;
    link = trie->links;
    links[0] = (struct tree*)&trie->links;
    dirs[0] = L;
    depth = 1;
    while (link && label != link->label){
        links[depth] = link;
        if (label < link->label)
            dirs[depth++] = L, link = link->llink;
        else
            dirs[depth++] = R, link = link->rlink;
    }
    if (!link){
        link = (struct tree*)obstack_alloc(&kwset->obstack, sizeof (struct tree));
        if (!link)
            return ""memory exhausted"";

        link->llink = NULL;
        link->rlink = NULL;
        link->trie = (struct trie*)obstack_alloc(&kwset->obstack, sizeof (struct trie));
        if (!link->trie){
            obstack_free(&kwset->obstack, link);
            return ""memory exhausted"";
        }
        link->trie->accepting = 0;
        link->trie->links = NULL;
        link->trie->parent = trie;
        link->trie->next = NULL;
        link->trie->fail = NULL;
        link->trie->depth = trie->depth + 1;
        link->trie->shift = 0;
        link->label = label;
        link->balance = 0;
        if (dirs[--depth] == L)
            links[depth]->llink = link;
        else
            links[depth]->rlink = link;

        while (depth && !links[depth]->balance){
            if (dirs[depth] == L)
                --links[depth]->balance;
            else
                ++links[depth]->balance;

            --depth;
        }
        if (depth && ((dirs[depth] == L && --links[depth]->balance) || (dirs[depth] == R && ++links[depth]->balance))){
            switch (links[depth]->balance){
                case (char)-2:
                    switch (dirs[depth + 1]){
                        case L:
                            r = links[depth], t = r->llink, rl = t->rlink;
                            t->rlink = r, r->llink = rl;
                            t->balance = r->balance = 0;
                            break;
                        case R:
                            r = links[depth], l = r->llink, t = l->rlink;
                            rl = t->rlink, lr = t->llink;
                            t->llink = l, l->rlink = lr, t->rlink = r, r->llink = rl;
                            l->balance = t->balance != 1 ? 0 : -1;
                            r->balance = t->balance != (char)-1 ? 0 : 1;
                            t->balance = 0;
                            break;
                        default:
                            abort();
                    }
                    break;
                case 2:
                    switch (dirs[depth + 1]){
                        case R:
                            l = links[depth], t = l->rlink, lr = t->llink;
                            t->llink = l, l->rlink = lr;
                            t->balance = l->balance = 0;
                            break;
                        case L:
                            l = links[depth], r = l->rlink, t = r->llink;
                            lr = t->llink, rl = t->rlink;
                            t->llink = l, l->rlink = lr, t->rlink = r, r->llink = rl;
                            l->balance = t->balance != 1 ? 0 : -1;
                            r->balance = t->balance != (char)-1 ? 0 : 1;
                            t->balance = 0;
                            break;
                        default:
                            abort();
                    }
                    break;
                default:
                    abort();
            }
            if (dirs[depth - 1] == L)
                links[depth - 1]->llink = t;
            else
                links[depth - 1]->rlink = t;
        }
    }
    trie = link->trie;
}
",10.0,  while (len--),9.0,len --
postIncr,kwset.c,199,+,+,+,dirs[depth++],11.0,"	    dirs[depth++] = L, link = link->llink;",10.0,depth ++
postIncr,kwset.c,201,+,+,+,dirs[depth++],11.0,"	    dirs[depth++] = R, link = link->rlink;",10.0,depth ++
postIncr,line-log.c,159,+,+,+,ra[i++],21.0,				new_range = &ra[i++];,20.0,i ++
postIncr,line-log.c,161,+,+,+,rb[j++],21.0,				new_range = &rb[j++];,20.0,j ++
postIncr,line-log.c,163,+,+,+,ra[i++],21.0,				new_range = &ra[i++];,20.0,i ++
postIncr,line-log.c,165,+,+,+,rb[j++],21.0,				new_range = &rb[j++];,20.0,j ++
postIncr,line-log.c,167,+,+,+,ra[i++],20.0,			new_range = &ra[i++];,19.0,i ++
postIncr,line-log.c,169,+,+,+,rb[j++],20.0,			new_range = &rb[j++];,19.0,j ++
postIncr,line-log.c,528,+,+,+,ends[cur++],7.0,	ends[cur++] = 0;,6.0,cur ++
postIncr,line-log.c,533,+,+,+,ends[cur++],9.0,			ends[cur++] = num;,8.0,cur ++
postIncr,line-log.c,748,-,-,+,,,,47.0,i ++
postIncr,line-range.c,98,+,+,+,begin++ < lines,10.0,		while (begin++ < lines) {,9.0,begin ++
postIncr,line-range.c,106,+,+,+,*term++,4.0,		*term++ = '/';,3.0,term ++
postIncr,linear-assignment.c,56,+,+,+,free_row[free_count++],13.0,			free_row[free_count++] = i;,12.0,free_count ++
postIncr,linear-assignment.c,85,+,+,+,free_row[k++],17.0,			i = free_row[k++];,16.0,k ++
postIncr,linear-assignment.c,120,+,+,+,free_row[free_count++],15.0,					free_row[free_count++] = i0;,14.0,free_count ++
postIncr,linear-assignment.c,145,+,+,+,col[up++],16.0,			min = d[col[up++]];,15.0,up ++
postIncr,linear-assignment.c,155,+,+,+,col[up++],10.0,					col[up++] = j;,9.0,up ++
postIncr,linear-assignment.c,164,+,+,+,col[low++],18.0,				int j1 = col[low++];,17.0,low ++
postIncr,linear-assignment.c,178,+,+,+,col[up++],12.0,							col[up++] = j;,11.0,up ++
postIncr,lockfile.c,55,+,+,-,"while (depth--){
    if (strbuf_readlink(&link, path->buf, path->len) < 0)
        break;

    if (is_absolute_path(link.buf))
        strbuf_reset(path);
    else
        trim_last_path_component(path);

    strbuf_addbuf(path, &link);
}
",9.0,	while (depth--) {,,
postIncr,log.c,701,+,+,+,buf[new_offset++],35.0,		while (new_offset < size && buf[new_offset++] != '\n'),34.0,new_offset ++
postIncr,loose.c,91,+,+,+,*p++,8.0,		    *p++ != ' ' ||,7.0,p ++
postIncr,ls-remote.c,31,+,+,+,*(pattern++),16.0,	while ((p = *(pattern++)) != NULL) {,15.0,pattern ++
postIncr,mailinfo.c,65,+,-,+,*in++,,,14.0,in ++
postIncr,mailinfo.c,67,+,+,+,*in++,12.0,		int c = *in++;,11.0,in ++
postIncr,mailinfo.c,93,+,-,+,*in++,,,14.0,in ++
postIncr,mailinfo.c,98,+,+,+,*in++,12.0,		int c = *in++;,11.0,in ++
postIncr,mailinfo.c,120,+,-,+,*in++,,,14.0,in ++
postIncr,mailinfo.c,125,+,+,+,*in++,15.0,	while ((c = *in++) != 0) {,14.0,in ++
postIncr,mailinfo.c,359,+,+,+,*val++,7.0,	    *val++ != ':'),6.0,val ++
postIncr,mailinfo.c,379,+,-,+,*in++,,,14.0,in ++
postIncr,mailinfo.c,390,+,+,+,*in++,15.0,	while ((c = *in++) != 0) {,14.0,in ++
postIncr,mailinfo.c,407,+,-,+,*in++,,,14.0,in ++
postIncr,mailinfo.c,418,+,+,+,*in++,15.0,	while ((c = *in++) != 0) {,14.0,in ++
postIncr,mailinfo.c,420,+,-,+,"switch (pos++){
    case 0:
        acc = (c << 2);
        break;
    case 1:
        strbuf_addch(out, (acc | (c >> 4)));
        acc = (c & 15) << 4;
        break;
    case 2:
        strbuf_addch(out, (acc | (c >> 2)));
        acc = (c & 3) << 6;
        break;
    case 3:
        strbuf_addch(out, (acc | c));
        acc = pos = 0;
        break;
}
",,,10.0,pos ++
postIncr,mailinfo.c,431,+,+,+,"switch (pos++){
    case 0:
        acc = (c << 2);
        break;
    case 1:
        strbuf_addch(out, (acc | (c >> 4)));
        acc = (c & 15) << 4;
        break;
    case 2:
        strbuf_addch(out, (acc | (c >> 2)));
        acc = (c & 3) << 6;
        break;
    case 3:
        strbuf_addch(out, (acc | c));
        acc = pos = 0;
        break;
}
",11.0,		switch (pos++) {,10.0,pos ++
postIncr,mailinfo.c,865,+,-,+,*cp++,,,15.0,cp ++
postIncr,mailinfo.c,883,+,+,+,*cp++,16.0,	while ((ch = *cp++)) {,15.0,cp ++
postIncr,mailmap.c,124,+,+,+,*right++,3.0,	*right++ = '\0';,2.0,right ++
postIncr,mailmap.c,180,+,+,+,*end++,5.0,			*end++ = '\0';,4.0,end ++
postIncr,mailsplit.c,336,+,+,+,*argp++,22.0,		const char *arg = *argp++;,21.0,argp ++
postIncr,memmem.c,25,+,-,+,*tail++,,,10.0,tail ++
postIncr,merge-base.c,199,+,+,+,argc-- > 0,9.0,	while (argc-- > 0),8.0,argc --
postIncr,merge-base.c,200,+,+,+,rev[rev_nr++],7.0,		rev[rev_nr++] = get_commit_reference(*argv++);,40.0,argv ++
postIncr,merge-file.c,28,+,+,+,names[label_count++],8.0,	names[label_count++] = arg;,7.0,label_count ++
postIncr,merge-index.c,102,-,+,+,,13.0,	pgm = argv[i++];,12.0,i ++
postIncr,merge-ort.c,817,-,-,+,,,,35.0,i_sb ++
postIncr,merge-ort.c,891,+,+,+,"strbuf_addf(&newpath, ""_%d"", suffix++)",32.0,"		strbuf_addf(&newpath, ""_%d"", suffix++);",31.0,suffix ++
postIncr,merge-ort.c,1574,-,-,+,,,,22.0,i ++
postIncr,merge-ort.c,3390,+,+,+,result->queue[result->nr++],17.0,		result->queue[result->nr++] = p;,16.0,result -> nr ++
postIncr,merge-recursive.c,55,-,+,+,,10.0,			bases[bases_count++] = oid;,9.0,bases_count ++
postIncr,merge-recursive.c,752,+,+,+,"strbuf_addf(&newpath, ""_%d"", suffix++)",32.0,"		strbuf_addf(&newpath, ""_%d"", suffix++);",31.0,suffix ++
postIncr,merge-recursive.c,2780,+,+,+,b_renames->items[j++],28.0,			ren2 = b_renames->items[j++].util;,27.0,j ++
postIncr,merge-recursive.c,2782,+,+,+,a_renames->items[i++],28.0,			ren1 = a_renames->items[i++].util;,27.0,i ++
postIncr,merge-recursive.c,2787,+,+,+,a_renames->items[i++],29.0,				ren1 = a_renames->items[i++].util;,28.0,i ++
postIncr,merge-recursive.c,2789,+,+,+,b_renames->items[j++],29.0,				ren2 = b_renames->items[j++].util;,28.0,j ++
postIncr,merge.c,70,+,+,+,trees[nr_trees++],13.0,	if (!trees[nr_trees++]) {,12.0,nr_trees ++
postIncr,merge.c,75,+,+,+,trees[nr_trees++],13.0,	if (!trees[nr_trees++]) {,12.0,nr_trees ++
postIncr,merge.c,225,+,+,+,use_strategies[use_strategies_nr++],17.0,	use_strategies[use_strategies_nr++] = s;,16.0,use_strategies_nr ++
postIncr,merge.c,669,+,+,+,trees[nr_trees++],13.0,	if (!trees[nr_trees++]),12.0,nr_trees ++
postIncr,merge.c,672,+,+,+,trees[nr_trees++],13.0,	if (!trees[nr_trees++]),12.0,nr_trees ++
postIncr,merge.c,675,+,+,+,trees[nr_trees++],13.0,	if (!trees[nr_trees++]),12.0,nr_trees ++
postIncr,merged_test.c,239,+,+,+,out[len++],7.0,		out[len++] = ref;,6.0,len ++
postIncr,merged_test.c,370,+,+,+,out[len++],7.0,		out[len++] = log;,6.0,len ++
postIncr,midx-write.c,463,+,+,+, = list++,33.0,		struct pack_midx_entry *obj = list++;,32.0,list ++
postIncr,midx-write.c,487,+,+,+, = list++,33.0,		struct pack_midx_entry *obj = list++;,32.0,list ++
postIncr,midx-write.c,497,-,+,+,,49.0,"			hashwrite_be32(f, MIDX_LARGE_OFFSET_NEEDED | nr_large_offset++);",48.0,nr_large_offset ++
postIncr,midx-write.c,524,+,+,+,obj = list++,9.0,		obj = list++;,8.0,list ++
postIncr,midx-write.c,704,+,+,+,data->commits[data->commits_nr++],16.0,	data->commits[data->commits_nr++] = commit;,15.0,data -> commits_nr ++
postIncr,midx-write.c,955,+,+,+,ctx.info[ctx.nr++],29.0,"			fill_pack_info(&ctx.info[ctx.nr++], ctx.m->packs[i],",28.0,ctx . nr ++
postIncr,mingw.c,1213,+,-,+,*d++,,,2.0,d ++
postIncr,mingw.c,1216,+,-,+,*d++,,,4.0,d ++
postIncr,mingw.c,1221,+,-,+,*d++,,,12.0,arg ++
postIncr,mingw.c,1224,+,-,+,count-- > 0,,,11.0,count --
postIncr,mingw.c,1225,+,-,+,*d++,,,6.0,d ++
postIncr,mingw.c,1229,+,-,+,*d++,,,5.0,d ++
postIncr,mingw.c,1232,+,-,+,*d++,,,10.0,arg ++
postIncr,mingw.c,1234,+,-,+,*d++,,,2.0,d ++
postIncr,mingw.c,1235,+,-,+,*d++,,,2.0,d ++
postIncr,mingw.c,1437,+,-,+,array[nr++],,,8.0,nr ++
postIncr,mingw.c,1451,+,-,+,array[nr++],,,8.0,nr ++
postIncr,mingw.c,1630,+,-,+,stdhandles[stdhandles_count++],,,13.0,stdhandles_count ++
postIncr,mingw.c,1633,+,-,+,stdhandles[stdhandles_count++],,,13.0,stdhandles_count ++
postIncr,mingw.c,1637,+,-,+,stdhandles[stdhandles_count++],,,13.0,stdhandles_count ++
postIncr,mingw.c,1993,+,-,+,values[value_counter++],,,8.0,value_counter ++
postIncr,mingw.c,2547,+,-,+,utf[upos++],,,14.0,upos ++
postIncr,mingw.c,2559,+,-,+,wcs[wpos++],,,7.0,wpos ++
postIncr,mingw.c,2564,+,-,+,utf[upos++],,,13.0,upos ++
postIncr,mingw.c,2565,+,-,+,wcs[wpos++],,,7.0,wpos ++
postIncr,mingw.c,2572,+,-,+,utf[upos++],,,14.0,upos ++
postIncr,mingw.c,2573,+,-,+,utf[upos++],,,13.0,upos ++
postIncr,mingw.c,2574,+,-,+,wcs[wpos++],,,7.0,wpos ++
postIncr,mingw.c,2584,+,-,+,utf[upos++],,,14.0,upos ++
postIncr,mingw.c,2585,+,-,+,utf[upos++],,,14.0,upos ++
postIncr,mingw.c,2586,+,-,+,utf[upos++],,,13.0,upos ++
postIncr,mingw.c,2588,+,-,+,wcs[wpos++],,,7.0,wpos ++
postIncr,mingw.c,2589,+,-,+,wcs[wpos++],,,7.0,wpos ++
postIncr,mingw.c,2592,+,-,+,wcs[wpos++],,,7.0,wpos ++
postIncr,mingw.c,2596,+,-,+,wcs[wpos++],,,7.0,wpos ++
postIncr,mingw.c,2598,+,-,+,wcs[wpos++],,,8.0,wpos ++
postIncr,mingw.c,2869,+,-,+,*(path++),,,13.0,path ++
postIncr,mktree.c,36,+,+,+,entries[used++],10.0,	entries[used++] = ent;,9.0,used ++
postIncr,mktree.c,103,+,+,+,*ntr++,3.0,	*ntr++ = 0; /* now at the beginning of SHA1 */,2.0,ntr ++
postIncr,mv.c,85,+,+,+,with_slash[len++],14.0,		with_slash[len++] = '/';,13.0,len ++
postIncr,mv.c,330,+,+,+,src_dir[src_dir_nr++],12.0,			src_dir[src_dir_nr++] = src;,11.0,src_dir_nr ++
