Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
assignment_as_value,AERegistry.h,997,+,-,-,"{cKeystroke = 'kprs', pKeystrokeKey = 'kMsg', pModifiers = 'kMod', pKeyKind = 'kknd', eModifiers = 'eMds', eOptionDown = 'Kopt', eCommandDown = 'Kcmd', eControlDown = 'Kctl', eShiftDown = 'Ksft', eCapsLockDown = 'Kclk', eKeyKind = 'ekst', eEscapeKey = 0x6B733500, eDeleteKey = 0x6B733300, eTabKey = 0x6B733000, eReturnKey = 0x6B732400, eClearKey = 0x6B734700, eEnterKey = 0x6B734C00, eUpArrowKey = 0x6B737E00, eDownArrowKey = 0x6B737D00, eLeftArrowKey = 0x6B737B00, eRightArrowKey = 0x6B737C00, eHelpKey = 0x6B737200, eHomeKey = 0x6B737300, ePageUpKey = 0x6B737400, ePageDownKey = 0x6B737900, eForwardDelKey = 0x6B737500, eEndKey = 0x6B737700, eF1Key = 0x6B737A00, eF2Key = 0x6B737800, eF3Key = 0x6B736300, eF4Key = 0x6B737600, eF5Key = 0x6B736000, eF6Key = 0x6B736100, eF7Key = 0x6B736200, eF8Key = 0x6B736400, eF9Key = 0x6B736500, eF10Key = 0x6B736D00, eF11Key = 0x6B736700, eF12Key = 0x6B736F00, eF13Key = 0x6B736900, eF14Key = 0x6B736B00, eF15Key = 0x6B737100}",,,,
assignment_as_value,AERegistry.h,1044,+,-,-,"{keyAELaunchedAsLogInItem = 'lgit', keyAELaunchedAsServiceItem = 'svit'}",,,,
assignment_as_value,AEUserTermTypes.h,32,+,-,-,"{kAEUserTerminology = 'aeut', kAETerminologyExtension = 'aete', kAEScriptingSizeResource = 'scsz', kAEOSAXSizeResource = 'osiz'}",,,,
assignment_as_value,AppleEvents.h,49,+,-,-,"{keyDirectObject = '----', keyErrorNumber = 'errn', keyErrorString = 'errs', keyProcessSerialNumber = 'psn ', keyPreDispatch = 'phac', keySelectProc = 'selh', keyAERecorderCount = 'recr', keyAEVersion = 'vers'}",,,,
assignment_as_value,AppleEvents.h,64,+,-,-,{kCoreEventClass = 'aevt'},,,,
assignment_as_value,AppleEvents.h,69,+,-,-,"{kAEOpenApplication = 'oapp', kAEOpenDocuments = 'odoc', kAEPrintDocuments = 'pdoc', kAEOpenContents = 'ocon', kAEQuitApplication = 'quit', kAEAnswer = 'ansr', kAEApplicationDied = 'obit', kAEShowPreferences = 'pref'}",,,,
assignment_as_value,AppleEvents.h,80,+,-,-,{keyAERestoreAppState = 'rsto'},,,,
assignment_as_value,AppleEvents.h,85,+,-,-,"{kAEStartRecording = 'reca', kAEStopRecording = 'recc', kAENotifyStartRecording = 'rec1', kAENotifyStopRecording = 'rec0', kAENotifyRecording = 'recr'}",,,,
assignment_as_value,AuthSession.h,81,+,-,-,"{noSecuritySession = 0, callerSecuritySession = ((SecuritySessionId) - 1)}",,,,
assignment_as_value,AuthSession.h,115,+,-,-,"{errSessionSuccess = 0, errSessionInvalidId = -60500, errSessionInvalidAttributes = -60501, errSessionAuthorizationDenied = -60502, errSessionValueNotSet = -60503, errSessionInternal = -60008, errSessionInvalidFlags = -60011}",,,,
assignment_as_value,CFCalendar.h,102,+,-,-,{kCFCalendarComponentsWrap = (1UL << 0)},,,,
assignment_as_value,CFFileDescriptor.h,18,+,-,-,"{kCFFileDescriptorReadCallBack = 1UL << 0, kCFFileDescriptorWriteCallBack = 1UL << 1}",,,,
assignment_as_value,CFMessagePort.h,23,+,-,-,"{kCFMessagePortSuccess = 0, kCFMessagePortSendTimeout = -1, kCFMessagePortReceiveTimeout = -2, kCFMessagePortIsInvalid = -3, kCFMessagePortTransportError = -4, kCFMessagePortBecameInvalidError = -5}",,,,
assignment_as_value,CFNotificationCenter.h,70,+,-,-,"{kCFNotificationDeliverImmediately = (1UL << 0), kCFNotificationPostToAllSessions = (1UL << 1)}",,,,
assignment_as_value,CFStringTokenizer.h,65,+,-,-,"{kCFStringTokenizerUnitWord = 0, kCFStringTokenizerUnitSentence = 1, kCFStringTokenizerUnitParagraph = 2, kCFStringTokenizerUnitLineBreak = 3, kCFStringTokenizerUnitWordBoundary = 4, kCFStringTokenizerAttributeLatinTranscription = 1UL << 16, kCFStringTokenizerAttributeLanguage = 1UL << 17}",,,,
assignment_as_value,CSCommon.h,206,+,-,-,{kSecNoGuest = 0},,,,
assignment_as_value,CipherSuite.h,48,+,-,-,"{SSL_NULL_WITH_NULL_NULL = 0x0000, SSL_RSA_WITH_NULL_MD5 = 0x0001, SSL_RSA_WITH_NULL_SHA = 0x0002, SSL_RSA_EXPORT_WITH_RC4_40_MD5 = 0x0003, SSL_RSA_WITH_RC4_128_MD5 = 0x0004, SSL_RSA_WITH_RC4_128_SHA = 0x0005, SSL_RSA_EXPORT_WITH_RC2_CBC_40_MD5 = 0x0006, SSL_RSA_WITH_IDEA_CBC_SHA = 0x0007, SSL_RSA_EXPORT_WITH_DES40_CBC_SHA = 0x0008, SSL_RSA_WITH_DES_CBC_SHA = 0x0009, SSL_RSA_WITH_3DES_EDE_CBC_SHA = 0x000A, SSL_DH_DSS_EXPORT_WITH_DES40_CBC_SHA = 0x000B, SSL_DH_DSS_WITH_DES_CBC_SHA = 0x000C, SSL_DH_DSS_WITH_3DES_EDE_CBC_SHA = 0x000D, SSL_DH_RSA_EXPORT_WITH_DES40_CBC_SHA = 0x000E, SSL_DH_RSA_WITH_DES_CBC_SHA = 0x000F, SSL_DH_RSA_WITH_3DES_EDE_CBC_SHA = 0x0010, SSL_DHE_DSS_EXPORT_WITH_DES40_CBC_SHA = 0x0011, SSL_DHE_DSS_WITH_DES_CBC_SHA = 0x0012, SSL_DHE_DSS_WITH_3DES_EDE_CBC_SHA = 0x0013, SSL_DHE_RSA_EXPORT_WITH_DES40_CBC_SHA = 0x0014, SSL_DHE_RSA_WITH_DES_CBC_SHA = 0x0015, SSL_DHE_RSA_WITH_3DES_EDE_CBC_SHA = 0x0016, SSL_DH_anon_EXPORT_WITH_RC4_40_MD5 = 0x0017, SSL_DH_anon_WITH_RC4_128_MD5 = 0x0018, SSL_DH_anon_EXPORT_WITH_DES40_CBC_SHA = 0x0019, SSL_DH_anon_WITH_DES_CBC_SHA = 0x001A, SSL_DH_anon_WITH_3DES_EDE_CBC_SHA = 0x001B, SSL_FORTEZZA_DMS_WITH_NULL_SHA = 0x001C, SSL_FORTEZZA_DMS_WITH_FORTEZZA_CBC_SHA = 0x001D, TLS_RSA_WITH_AES_128_CBC_SHA = 0x002F, TLS_DH_DSS_WITH_AES_128_CBC_SHA = 0x0030, TLS_DH_RSA_WITH_AES_128_CBC_SHA = 0x0031, TLS_DHE_DSS_WITH_AES_128_CBC_SHA = 0x0032, TLS_DHE_RSA_WITH_AES_128_CBC_SHA = 0x0033, TLS_DH_anon_WITH_AES_128_CBC_SHA = 0x0034, TLS_RSA_WITH_AES_256_CBC_SHA = 0x0035, TLS_DH_DSS_WITH_AES_256_CBC_SHA = 0x0036, TLS_DH_RSA_WITH_AES_256_CBC_SHA = 0x0037, TLS_DHE_DSS_WITH_AES_256_CBC_SHA = 0x0038, TLS_DHE_RSA_WITH_AES_256_CBC_SHA = 0x0039, TLS_DH_anon_WITH_AES_256_CBC_SHA = 0x003A, TLS_ECDH_ECDSA_WITH_NULL_SHA = 0xC001, TLS_ECDH_ECDSA_WITH_RC4_128_SHA = 0xC002, TLS_ECDH_ECDSA_WITH_3DES_EDE_CBC_SHA = 0xC003, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA = 0xC004, TLS_ECDH_ECDSA_WITH_AES_256_CBC_SHA = 0xC005, TLS_ECDHE_ECDSA_WITH_NULL_SHA = 0xC006, TLS_ECDHE_ECDSA_WITH_RC4_128_SHA = 0xC007, TLS_ECDHE_ECDSA_WITH_3DES_EDE_CBC_SHA = 0xC008, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA = 0xC009, TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA = 0xC00A, TLS_ECDH_RSA_WITH_NULL_SHA = 0xC00B, TLS_ECDH_RSA_WITH_RC4_128_SHA = 0xC00C, TLS_ECDH_RSA_WITH_3DES_EDE_CBC_SHA = 0xC00D, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA = 0xC00E, TLS_ECDH_RSA_WITH_AES_256_CBC_SHA = 0xC00F, TLS_ECDHE_RSA_WITH_NULL_SHA = 0xC010, TLS_ECDHE_RSA_WITH_RC4_128_SHA = 0xC011, TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA = 0xC012, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA = 0xC013, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA = 0xC014, TLS_ECDH_anon_WITH_NULL_SHA = 0xC015, TLS_ECDH_anon_WITH_RC4_128_SHA = 0xC016, TLS_ECDH_anon_WITH_3DES_EDE_CBC_SHA = 0xC017, TLS_ECDH_anon_WITH_AES_128_CBC_SHA = 0xC018, TLS_ECDH_anon_WITH_AES_256_CBC_SHA = 0xC019, TLS_ECDHE_PSK_WITH_AES_128_CBC_SHA = 0xC035, TLS_ECDHE_PSK_WITH_AES_256_CBC_SHA = 0xC036, TLS_PSK_WITH_CHACHA20_POLY1305_SHA256 = 0xCCAB, TLS_NULL_WITH_NULL_NULL = 0x0000, TLS_RSA_WITH_NULL_MD5 = 0x0001, TLS_RSA_WITH_NULL_SHA = 0x0002, TLS_RSA_WITH_RC4_128_MD5 = 0x0004, TLS_RSA_WITH_RC4_128_SHA = 0x0005, TLS_RSA_WITH_3DES_EDE_CBC_SHA = 0x000A, TLS_RSA_WITH_NULL_SHA256 = 0x003B, TLS_RSA_WITH_AES_128_CBC_SHA256 = 0x003C, TLS_RSA_WITH_AES_256_CBC_SHA256 = 0x003D, TLS_DH_DSS_WITH_3DES_EDE_CBC_SHA = 0x000D, TLS_DH_RSA_WITH_3DES_EDE_CBC_SHA = 0x0010, TLS_DHE_DSS_WITH_3DES_EDE_CBC_SHA = 0x0013, TLS_DHE_RSA_WITH_3DES_EDE_CBC_SHA = 0x0016, TLS_DH_DSS_WITH_AES_128_CBC_SHA256 = 0x003E, TLS_DH_RSA_WITH_AES_128_CBC_SHA256 = 0x003F, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256 = 0x0040, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256 = 0x0067, TLS_DH_DSS_WITH_AES_256_CBC_SHA256 = 0x0068, TLS_DH_RSA_WITH_AES_256_CBC_SHA256 = 0x0069, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256 = 0x006A, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 = 0x006B, TLS_DH_anon_WITH_RC4_128_MD5 = 0x0018, TLS_DH_anon_WITH_3DES_EDE_CBC_SHA = 0x001B, TLS_DH_anon_WITH_AES_128_CBC_SHA256 = 0x006C, TLS_DH_anon_WITH_AES_256_CBC_SHA256 = 0x006D, TLS_PSK_WITH_RC4_128_SHA = 0x008A, TLS_PSK_WITH_3DES_EDE_CBC_SHA = 0x008B, TLS_PSK_WITH_AES_128_CBC_SHA = 0x008C, TLS_PSK_WITH_AES_256_CBC_SHA = 0x008D, TLS_DHE_PSK_WITH_RC4_128_SHA = 0x008E, TLS_DHE_PSK_WITH_3DES_EDE_CBC_SHA = 0x008F, TLS_DHE_PSK_WITH_AES_128_CBC_SHA = 0x0090, TLS_DHE_PSK_WITH_AES_256_CBC_SHA = 0x0091, TLS_RSA_PSK_WITH_RC4_128_SHA = 0x0092, TLS_RSA_PSK_WITH_3DES_EDE_CBC_SHA = 0x0093, TLS_RSA_PSK_WITH_AES_128_CBC_SHA = 0x0094, TLS_RSA_PSK_WITH_AES_256_CBC_SHA = 0x0095, TLS_PSK_WITH_NULL_SHA = 0x002C, TLS_DHE_PSK_WITH_NULL_SHA = 0x002D, TLS_RSA_PSK_WITH_NULL_SHA = 0x002E, TLS_RSA_WITH_AES_128_GCM_SHA256 = 0x009C, TLS_RSA_WITH_AES_256_GCM_SHA384 = 0x009D, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 = 0x009E, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 = 0x009F, TLS_DH_RSA_WITH_AES_128_GCM_SHA256 = 0x00A0, TLS_DH_RSA_WITH_AES_256_GCM_SHA384 = 0x00A1, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256 = 0x00A2, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384 = 0x00A3, TLS_DH_DSS_WITH_AES_128_GCM_SHA256 = 0x00A4, TLS_DH_DSS_WITH_AES_256_GCM_SHA384 = 0x00A5, TLS_DH_anon_WITH_AES_128_GCM_SHA256 = 0x00A6, TLS_DH_anon_WITH_AES_256_GCM_SHA384 = 0x00A7, TLS_PSK_WITH_AES_128_GCM_SHA256 = 0x00A8, TLS_PSK_WITH_AES_256_GCM_SHA384 = 0x00A9, TLS_DHE_PSK_WITH_AES_128_GCM_SHA256 = 0x00AA, TLS_DHE_PSK_WITH_AES_256_GCM_SHA384 = 0x00AB, TLS_RSA_PSK_WITH_AES_128_GCM_SHA256 = 0x00AC, TLS_RSA_PSK_WITH_AES_256_GCM_SHA384 = 0x00AD, TLS_PSK_WITH_AES_128_CBC_SHA256 = 0x00AE, TLS_PSK_WITH_AES_256_CBC_SHA384 = 0x00AF, TLS_PSK_WITH_NULL_SHA256 = 0x00B0, TLS_PSK_WITH_NULL_SHA384 = 0x00B1, TLS_DHE_PSK_WITH_AES_128_CBC_SHA256 = 0x00B2, TLS_DHE_PSK_WITH_AES_256_CBC_SHA384 = 0x00B3, TLS_DHE_PSK_WITH_NULL_SHA256 = 0x00B4, TLS_DHE_PSK_WITH_NULL_SHA384 = 0x00B5, TLS_RSA_PSK_WITH_AES_128_CBC_SHA256 = 0x00B6, TLS_RSA_PSK_WITH_AES_256_CBC_SHA384 = 0x00B7, TLS_RSA_PSK_WITH_NULL_SHA256 = 0x00B8, TLS_RSA_PSK_WITH_NULL_SHA384 = 0x00B9, TLS_AES_128_GCM_SHA256 = 0x1301, TLS_AES_256_GCM_SHA384 = 0x1302, TLS_CHACHA20_POLY1305_SHA256 = 0x1303, TLS_AES_128_CCM_SHA256 = 0x1304, TLS_AES_128_CCM_8_SHA256 = 0x1305, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256 = 0xC023, TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 = 0xC024, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA256 = 0xC025, TLS_ECDH_ECDSA_WITH_AES_256_CBC_SHA384 = 0xC026, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256 = 0xC027, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 = 0xC028, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA256 = 0xC029, TLS_ECDH_RSA_WITH_AES_256_CBC_SHA384 = 0xC02A, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 = 0xC02B, TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 = 0xC02C, TLS_ECDH_ECDSA_WITH_AES_128_GCM_SHA256 = 0xC02D, TLS_ECDH_ECDSA_WITH_AES_256_GCM_SHA384 = 0xC02E, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 = 0xC02F, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 = 0xC030, TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256 = 0xC031, TLS_ECDH_RSA_WITH_AES_256_GCM_SHA384 = 0xC032, TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 = 0xCCA8, TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 = 0xCCA9, TLS_EMPTY_RENEGOTIATION_INFO_SCSV = 0x00FF, SSL_RSA_WITH_RC2_CBC_MD5 = 0xFF80, SSL_RSA_WITH_IDEA_CBC_MD5 = 0xFF81, SSL_RSA_WITH_DES_CBC_MD5 = 0xFF82, SSL_RSA_WITH_3DES_EDE_CBC_MD5 = 0xFF83, SSL_NO_SUCH_CIPHERSUITE = 0xFFFF}",,,,
assignment_as_value,LSConstants.h,23,+,-,-,"{kLSNo32BitEnvironmentErr = -10386, kLSMalformedLocErr = -10400, kLSAppInTrashErr = -10660, kLSExecutableIncorrectFormat = -10661, kLSAttributeNotFoundErr = -10662, kLSAttributeNotSettableErr = -10663, kLSIncompatibleApplicationVersionErr = -10664, kLSNoRosettaEnvironmentErr = -10665, kLSGarbageCollectionUnsupportedErr = -10666, kLSUnknownErr = -10810, kLSNotAnApplicationErr = -10811, kLSNotInitializedErr = -10812, kLSDataUnavailableErr = -10813, kLSApplicationNotFoundErr = -10814, kLSUnknownTypeErr = -10815, kLSDataTooOldErr = -10816, kLSDataErr = -10817, kLSLaunchInProgressErr = -10818, kLSNotRegisteredErr = -10819, kLSAppDoesNotClaimTypeErr = -10820, kLSAppDoesNotSupportSchemeWarning = -10821, kLSServerCommunicationErr = -10822, kLSCannotSetInfoErr = -10823, kLSNoRegistrationInfoErr = -10824, kLSIncompatibleSystemVersionErr = -10825, kLSNoLaunchPermissionErr = -10826, kLSNoExecutableErr = -10827, kLSNoClassicEnvironmentErr = -10828, kLSMultipleSessionsNotSupportedErr = -10829}",,,,
assignment_as_value,LSConstants.h,63,+,-,-,"{kLSUnknownType = 0, kLSUnknownCreator = 0}",,,,
assignment_as_value,SecBase.h,799,+,-,-,"{errSSLProtocol = -9800, errSSLNegotiation = -9801, errSSLFatalAlert = -9802, errSSLWouldBlock = -9803, errSSLSessionNotFound = -9804, errSSLClosedGraceful = -9805, errSSLClosedAbort = -9806, errSSLXCertChainInvalid = -9807, errSSLBadCert = -9808, errSSLCrypto = -9809, errSSLInternal = -9810, errSSLModuleAttach = -9811, errSSLUnknownRootCert = -9812, errSSLNoRootCert = -9813, errSSLCertExpired = -9814, errSSLCertNotYetValid = -9815, errSSLClosedNoNotify = -9816, errSSLBufferOverflow = -9817, errSSLBadCipherSuite = -9818, errSSLPeerUnexpectedMsg = -9819, errSSLPeerBadRecordMac = -9820, errSSLPeerDecryptionFail = -9821, errSSLPeerRecordOverflow = -9822, errSSLPeerDecompressFail = -9823, errSSLPeerHandshakeFail = -9824, errSSLPeerBadCert = -9825, errSSLPeerUnsupportedCert = -9826, errSSLPeerCertRevoked = -9827, errSSLPeerCertExpired = -9828, errSSLPeerCertUnknown = -9829, errSSLIllegalParam = -9830, errSSLPeerUnknownCA = -9831, errSSLPeerAccessDenied = -9832, errSSLPeerDecodeError = -9833, errSSLPeerDecryptError = -9834, errSSLPeerExportRestriction = -9835, errSSLPeerProtocolVersion = -9836, errSSLPeerInsufficientSecurity = -9837, errSSLPeerInternalError = -9838, errSSLPeerUserCancelled = -9839, errSSLPeerNoRenegotiation = -9840, errSSLPeerAuthCompleted = -9841, errSSLClientCertRequested = -9842, errSSLHostNameMismatch = -9843, errSSLConnectionRefused = -9844, errSSLDecryptionFail = -9845, errSSLBadRecordMac = -9846, errSSLRecordOverflow = -9847, errSSLBadConfiguration = -9848, errSSLUnexpectedRecord = -9849, errSSLWeakPeerEphemeralDHKey = -9850, errSSLClientHelloReceived = -9851, errSSLTransportReset = -9852, errSSLNetworkTimeout = -9853, errSSLConfigurationFailed = -9854, errSSLUnsupportedExtension = -9855, errSSLUnexpectedMessage = -9856, errSSLDecompressFail = -9857, errSSLHandshakeFail = -9858, errSSLDecodeError = -9859, errSSLInappropriateFallback = -9860, errSSLMissingExtension = -9861, errSSLBadCertificateStatusResponse = -9862, errSSLCertificateRequired = -9863, errSSLUnknownPSKIdentity = -9864, errSSLUnrecognizedName = -9865, errSSLATSViolation = -9880, errSSLATSMinimumVersionViolation = -9881, errSSLATSCiphersuiteViolation = -9882, errSSLATSMinimumKeySizeViolation = -9883, errSSLATSLeafCertificateHashAlgorithmViolation = -9884, errSSLATSCertificateHashAlgorithmViolation = -9885, errSSLATSCertificateTrustViolation = -9886, errSSLEarlyDataRejected = -9890}",,,,
assignment_as_value,SecCode.h,99,+,-,-,{kSecCSUseAllArchitectures = 1 << 0},,,,
assignment_as_value,SecCode.h,467,+,-,-,"{kSecCSInternalInformation = 1 << 0, kSecCSSigningInformation = 1 << 1, kSecCSRequirementInformation = 1 << 2, kSecCSDynamicInformation = 1 << 3, kSecCSContentInformation = 1 << 4, kSecCSSkipResourceDirectory = 1 << 5, kSecCSCalculateCMSDigest = 1 << 6}",,,,
assignment_as_value,SecPolicy.h,209,+,-,-,"{kSecRevocationOCSPMethod = (1 << 0), kSecRevocationCRLMethod = (1 << 1), kSecRevocationPreferCRL = (1 << 2), kSecRevocationRequirePositiveResponse = (1 << 3), kSecRevocationNetworkAccessDisabled = (1 << 4), kSecRevocationUseAnyAvailableMethod = (kSecRevocationOCSPMethod | kSecRevocationCRLMethod)}",,,,
assignment_as_value,add-interactive.c,166,+,+,+,list->sorted.nr = list->sorted.alloc = list->items.nr,2.0,	list->sorted.nr = list->sorted.alloc = list->items.nr;,1.0,list -> sorted . nr = list -> sorted . alloc = list -> items . nr
assignment_as_value,add-interactive.c,805,+,+,+,i = j = 0,7.0,	for (i = j = 0; i < files->items.nr; i++),6.0,i = j = 0
assignment_as_value,add-interactive.c,940,+,+,+,i = j = 0,8.0,		for (i = j = 0; i < files->items.nr; i++) {,7.0,i = j = 0
assignment_as_value,add-patch.c,309,-,+,+,,10.0,"	while ((arg = va_arg(ap, const char *)))",9.0,"arg = va_arg ( ap , const char * )"
assignment_as_value,add-patch.c,357,+,+,+,header->colored_extra_start = header->colored_extra_end = 0,3.0,		header->colored_extra_start = header->colored_extra_end = 0;,2.0,header -> colored_extra_start = header -> colored_extra_end = 0
assignment_as_value,add-patch.c,367,+,-,+,"p && (p = memmem(p + 4, eol - p - 4, "" @@"", 3))",,,11.0,"p = memmem ( p + 4 , eol - p - 4 , "" @@"" , 3 )"
assignment_as_value,add-patch.c,761,+,+,+,merged->colored_start = merged->colored_end = 0,2.0,	merged->colored_start = merged->colored_end = 0;,1.0,merged -> colored_start = merged -> colored_end = 0
assignment_as_value,add-patch.c,946,+,+,+,header->old_count = header->new_count = 0,2.0,	header->old_count = header->new_count = 0;,1.0,header -> old_count = header -> new_count = 0
assignment_as_value,add-patch.c,1047,+,+,+,header->old_count = header->new_count = context_line_count,3.0,		header->old_count = header->new_count = context_line_count;,2.0,header -> old_count = header -> new_count = context_line_count
assignment_as_value,add-patch.c,1171,+,+,+,header->old_count = header->new_count = 0,2.0,	header->old_count = header->new_count = 0;,1.0,header -> old_count = header -> new_count = 0
assignment_as_value,add-patch.c,1348,-,-,+,,,,38.0,"i = find_next_line ( plain , i )"
assignment_as_value,add-patch.c,1680,-,-,+,,,,14.0,p = eol + ( * eol == '\n' )
assignment_as_value,add.c,99,+,+,+,src = dst = dir->entries,2.0,	src = dst = dir->entries;,1.0,src = dst = dir -> entries
assignment_as_value,advice.c,107,-,-,+,,,,25.0,cp = np
assignment_as_value,alias.c,85,+,+,+,src = dst = 0,7.0,	for (src = dst = 0; cmdline[src];) {,6.0,src = dst = 0
assignment_as_value,anonymously-parsed-code.c,46,+,-,-,(ptr)->next = (ptr)->prev = (ptr),,,,
assignment_as_value,anonymously-parsed-code.c,143,+,-,-,(tvp)->tv_sec = (tvp)->tv_usec = 0,,,,
assignment_as_value,anonymously-parsed-code.c,276,+,-,-,"__OS_AVAILABILITY(macosx, introduced = _vers)",,,,
assignment_as_value,anonymously-parsed-code.c,305,+,-,-,"__OS_AVAILABILITY(ios, introduced = _vers)",,,,
assignment_as_value,anonymously-parsed-code.c,334,+,-,-,"__OS_AVAILABILITY(tvos, introduced = _vers)",,,,
assignment_as_value,anonymously-parsed-code.c,363,+,-,-,"__OS_AVAILABILITY(watchos, introduced = _vers)",,,,
assignment_as_value,apply.c,467,+,-,+,(name[j++] = name[i++]) == '/',,,7.0,name [ j ++ ] = name [ i ++ ]
assignment_as_value,apply.c,548,+,+,+,"p = date = line + len - strlen(""72-02-05"")",2.0,"	p = date = line + len - strlen(""72-02-05"");",1.0,"p = date = line + len - strlen ( ""72-02-05"" )"
assignment_as_value,apply.c,568,+,+,+,"p = time = line + len - strlen("" 07:01:32"")",2.0,"	p = time = line + len - strlen("" 07:01:32"");",1.0,"p = time = line + len - strlen ( "" 07:01:32"" )"
assignment_as_value,apply.c,1362,-,-,+,,,,60.0,line += len
assignment_as_value,apply.c,1564,+,+,+,patch->is_rename = patch->is_copy = 0,2.0,	patch->is_rename = patch->is_copy = 0;,1.0,patch -> is_rename = patch -> is_copy = 0
assignment_as_value,apply.c,1565,+,+,+,patch->is_new = patch->is_delete = -1,2.0,	patch->is_new = patch->is_delete = -1;,1.0,patch -> is_new = patch -> is_delete = - 1
assignment_as_value,apply.c,1566,+,+,+,patch->old_mode = patch->new_mode = 0,2.0,	patch->old_mode = patch->new_mode = 0;,1.0,patch -> old_mode = patch -> new_mode = 0
assignment_as_value,apply.c,1567,+,+,+,patch->old_name = patch->new_name = NULL,2.0,	patch->old_name = patch->new_name = NULL;,1.0,patch -> old_name = patch -> new_name = NULL
assignment_as_value,apply.c,1568,-,-,+,,,,56.0,line += len
assignment_as_value,apply.c,1712,+,+,+,added = deleted = 0,2.0,	added = deleted = 0;,1.0,added = deleted = 0
assignment_as_value,apply.c,1715,-,-,+,,,,34.0,line += len
assignment_as_value,apply.c,1897,+,+,+,stream.next_out = out = xmalloc(inflated_size),2.0,	stream.next_out = out = xmalloc(inflated_size);,1.0,stream . next_out = out = xmalloc ( inflated_size )
assignment_as_value,apply.c,2226,-,-,+,,,,11.0,p = p -> next
assignment_as_value,apply.c,2236,-,-,+,,,,15.0,frag = frag -> next
assignment_as_value,apply.c,2364,+,+,+,new_buf = postimage->buf = xmalloc(postlen),3.0,		new_buf = postimage->buf = xmalloc(postlen);,2.0,new_buf = postimage -> buf = xmalloc ( postlen )
assignment_as_value,apply.c,2369,+,+,+,i = reduced = ctx = 0,11.0,	for (i = reduced = ctx = 0; i < postimage->nr; i++) {,6.0,i = reduced = ctx = 0
assignment_as_value,apply.c,2461,+,+,+,buf = preimage_eof = preimage->buf + preoff,2.0,	buf = preimage_eof = preimage->buf + preoff;,1.0,buf = preimage_eof = preimage -> buf + preoff
assignment_as_value,apply.c,3048,+,+,+,match_beginning = match_end = 0,4.0,			match_beginning = match_end = 0;,3.0,match_beginning = match_end = 0
assignment_as_value,apply.c,3876,-,-,+,,,,16.0,patch = patch -> next
assignment_as_value,apply.c,3989,+,-,+,"(tpatch = in_fn_table(state, new_name)) && (was_deleted(tpatch) || to_be_deleted(tpatch))",,,6.0,"tpatch = in_fn_table ( state , new_name )"
assignment_as_value,apply.c,4128,+,-,+,"(preimage = memchr(hunk->patch, '\n', hunk->size)) != NULL",,,6.0,"preimage = memchr ( hunk -> patch , '\n' , hunk -> size )"
assignment_as_value,apply.c,4152,-,-,+,,,,27.0,patch = patch -> next
assignment_as_value,apply.c,4204,+,+,+,files = adds = dels = 0,15.0,	for (files = adds = dels = 0 ; patch ; patch = patch->next) {,14.0,adds = dels = 0
assignment_as_value,apply.c,4217,-,-,+,,,,16.0,patch = patch -> next
assignment_as_value,apply.c,4285,-,-,+,,,,20.0,p = p -> next
assignment_as_value,apply.c,4622,-,-,+,,,,46.0,frag = frag -> next
assignment_as_value,apply.c,4684,-,-,+,,,,13.0,frag = frag -> next
assignment_as_value,apply.c,5005,+,+,+,"arg = to_free = prefix_filename(state->prefix, arg)",4.0,"			arg = to_free = prefix_filename(state->prefix, arg);",3.0,"arg = to_free = prefix_filename ( state -> prefix , arg )"
assignment_as_value,archive-tar.c,164,-,-,+,,,,32.0,tmp *= 10
