Type,File,Line,CLJ,CQL,CLJ_Code,CQL_Column,CQL_Code
type_conversion,fast-import.c,524,-,+,,12,	for (lu = 0; lu < branch_table_sz; lu++) {
type_conversion,fast-import.c,528,-,+,,8,			if (b->pack_id == id)
type_conversion,fast-import.c,539,-,+,,19,	unsigned int r = 0;
type_conversion,fast-import.c,540,-,+,,17,	while (len-- > 0)
type_conversion,fast-import.c,541,-,+,,11,		r = r * 31 + *s++;
type_conversion,fast-import.c,549,-,+,,32,	while ((idnum >> s->shift) >= 1024) {
type_conversion,fast-import.c,550,-,+,,37,"		s = mem_pool_calloc(&fi_mem_pool, 1, sizeof(struct mark_set));"
type_conversion,fast-import.c,551,-,+,,30,		s->shift = (*top)->shift + 10;
type_conversion,fast-import.c,559,-,+,,52,"			s->data.sets[i] = mem_pool_calloc(&fi_mem_pool, 1, sizeof(struct mark_set));"
type_conversion,fast-import.c,560,-,+,,40,			s->data.sets[i]->shift = s->shift - 10;
type_conversion,fast-import.c,573,-,+,,28,	if ((idnum >> s->shift) < 1024) {
type_conversion,fast-import.c,589,-,+,,30,"	unsigned int hc = hc_str(s, len) % atom_table_sz;"
type_conversion,fast-import.c,593,-,+,,7,"		if (c->str_len == len && !strncmp(s, c->str_dat, len))"
type_conversion,fast-import.c,596,-,+,,61,"	c = mem_pool_alloc(&fi_mem_pool, sizeof(struct atom_str) + len + 1);"
type_conversion,fast-import.c,598,-,+,,24,"	memcpy(c->str_dat, s, len);"
type_conversion,fast-import.c,599,-,+,,20,	c->str_dat[len] = 0;
type_conversion,fast-import.c,608,-,+,,20,"	unsigned int hc = hc_str(name, strlen(name)) % branch_table_sz;"
type_conversion,fast-import.c,619,-,+,,20,"	unsigned int hc = hc_str(name, strlen(name)) % branch_table_sz;"
type_conversion,fast-import.c,627,-,+,,36,"	b = mem_pool_calloc(&fi_mem_pool, 1, sizeof(struct branch));"
type_conversion,fast-import.c,632,-,+,,17,	b->num_notes = 0;
type_conversion,fast-import.c,633,-,+,,14,	b->active = 0;
type_conversion,fast-import.c,642,-,+,,14,	cnt = cnt & 7 ? (cnt / 8) + 1 : cnt / 8;
type_conversion,fast-import.c,643,-,+,,65,	return cnt < avail_tree_table_sz ? cnt : avail_tree_table_sz - 1;
type_conversion,fast-import.c,662,-,+,,15,		cnt = cnt & 7 ? ((cnt / 8) + 1) * 8 : cnt;
type_conversion,fast-import.c,663,-,+,,73,"		f = mem_pool_alloc(&fi_mem_pool, sizeof(*t) + sizeof(t->entries[0]) * cnt);"
type_conversion,fast-import.c,668,-,+,,19,	t->entry_count = 0;
type_conversion,fast-import.c,669,-,+,,19,	t->delta_depth = 0;
type_conversion,fast-import.c,685,-,+,,11,	for (i = 0; i < t->entry_count; i++)
type_conversion,fast-import.c,694,-,+,,61,	struct tree_content *r = new_tree_content(t->entry_count + amt);
type_conversion,fast-import.c,708,-,+,,24,		tree_entry_allocd += n * sizeof(struct tree_entry);
type_conversion,fast-import.c,711,-,+,,16,		while (n-- > 1) {
type_conversion,fast-import.c,740,-,+,,11,	for (i = 0; i < s->entry_count; i++) {
type_conversion,fast-import.c,767,-,+,,20,	p->do_not_close = 1;
type_conversion,fast-import.c,771,-,+,,43,"	pack_size = write_pack_header(pack_file, 0);"
type_conversion,fast-import.c,772,-,+,,17,	object_count = 0;
type_conversion,fast-import.c,790,-,+,,19,			if (pack_id == e->pack_id)
type_conversion,fast-import.c,796,-,+,,38,"	tmpfile = write_idx_file(NULL, idx, object_count, &pack_idx_opts,"
type_conversion,fast-import.c,832,-,+,,14,	for (k = 0; k < pack_id; k++) {
type_conversion,fast-import.c,844,-,+,,24,"	if (lseek(p->pack_fd, 0, SEEK_SET) < 0)"
type_conversion,fast-import.c,848,-,+,,19,	unpack.git_cmd = 1;
type_conversion,fast-import.c,849,-,+,,28,	unpack.stdout_to_stderr = 1;
type_conversion,fast-import.c,875,-,+,,73,"		finalize_hashfile(pack_file, cur_pack_oid.hash, FSYNC_COMPONENT_PACK, 0);"
type_conversion,fast-import.c,877,-,+,,29,"					 pack_data->pack_name, object_count,"
type_conversion,fast-import.c,880,-,+,,23,		if (object_count <= unpack_limit) {
type_conversion,fast-import.c,901,-,+,,16,			for (i = 0; i < branch_table_sz; i++) {
type_conversion,fast-import.c,903,-,+,,10,					if (b->pack_id == pack_id)
type_conversion,fast-import.c,929,-,+,,21,	last_blob.offset = 0;
type_conversion,fast-import.c,930,-,+,,20,	last_blob.depth = 0;
type_conversion,fast-import.c,954,-,+,,11,"	hdrlen = format_object_header((char *)hdr, sizeof(hdr), type,
				      dat->len);"
type_conversion,fast-import.c,971,-,+,,13,		e->type = type;
type_conversion,fast-import.c,973,-,+,,19,		e->idx.offset = 1; /* just not zero! */
type_conversion,fast-import.c,978,-,+,,50,	if (last && last->data.len && last->data.buf && last->depth < max_depth
type_conversion,fast-import.c,1004,-,+,,7,		&& (pack_size + PACK_SIZE_THRESHOLD + s.total_out) > max_packsize)
type_conversion,fast-import.c,1005,-,+,,7,		|| (pack_size + PACK_SIZE_THRESHOLD + s.total_out) < pack_size) {
type_conversion,fast-import.c,1008,-,+,,26,		e->pack_id = pack_id + 1;
type_conversion,fast-import.c,1026,-,+,,12,	e->type = type;
type_conversion,fast-import.c,1027,-,+,,15,	e->pack_id = pack_id;
type_conversion,fast-import.c,1036,-,+,,32,		unsigned pos = sizeof(hdr) - 1;
type_conversion,fast-import.c,1039,-,+,,28,		e->depth = last->depth + 1;
type_conversion,fast-import.c,1041,-,+,,46,"		hdrlen = encode_in_pack_object_header(hdr, sizeof(hdr),"
type_conversion,fast-import.c,1043,-,+,,29,"		hashwrite(pack_file, hdr, hdrlen);"
type_conversion,fast-import.c,1046,-,+,,20,		hdr[pos] = ofs & 127;
type_conversion,fast-import.c,1048,-,+,,17,			hdr[--pos] = 128 | (--ofs & 127);
type_conversion,fast-import.c,1049,-,+,,49,"		hashwrite(pack_file, hdr + pos, sizeof(hdr) - pos);"
type_conversion,fast-import.c,1050,-,+,,30,		pack_size += sizeof(hdr) - pos;
type_conversion,fast-import.c,1052,-,+,,14,		e->depth = 0;
type_conversion,fast-import.c,1053,-,+,,46,"		hdrlen = encode_in_pack_object_header(hdr, sizeof(hdr),"
type_conversion,fast-import.c,1055,-,+,,29,"		hashwrite(pack_file, hdr, hdrlen);"
type_conversion,fast-import.c,1059,-,+,,28,"	hashwrite(pack_file, out, s.total_out);"
type_conversion,fast-import.c,1073,-,+,,17,		last->depth = e->depth;
type_conversion,fast-import.c,1087,-,+,,17,"	size_t in_sz = 64 * 1024, out_sz = 64 * 1024;"
type_conversion,fast-import.c,1101,-,+,,7,		&& (pack_size + PACK_SIZE_THRESHOLD + len) > max_packsize)
type_conversion,fast-import.c,1102,-,+,,7,		|| (pack_size + PACK_SIZE_THRESHOLD + len) < pack_size)
type_conversion,fast-import.c,1109,-,+,,11,"	hdrlen = format_object_header((char *)out_buf, out_sz, OBJ_BLOB, len);"
type_conversion,fast-import.c,1118,-,+,,49,"	hdrlen = encode_in_pack_object_header(out_buf, out_sz, OBJ_BLOB, len);"
type_conversion,fast-import.c,1124,-,+,,7,		if (0 < len && !s.avail_in) {
type_conversion,fast-import.c,1126,-,+,,29,"			size_t n = fread(in_buf, 1, cnt, stdin);"
type_conversion,fast-import.c,1139,-,+,,15,			size_t n = s.next_out - out_buf;
type_conversion,fast-import.c,1140,-,+,,34,"			hashwrite(pack_file, out_buf, n);"
type_conversion,fast-import.c,1172,-,+,,13,		e->type = OBJ_BLOB;
type_conversion,fast-import.c,1174,-,+,,19,		e->idx.offset = 1; /* just not zero! */
type_conversion,fast-import.c,1179,-,+,,14,		e->depth = 0;
type_conversion,fast-import.c,1180,-,+,,13,		e->type = OBJ_BLOB;
type_conversion,fast-import.c,1181,-,+,,16,		e->pack_id = pack_id;
type_conversion,fast-import.c,1216,-,+,,24,	if (p == pack_data && p->pack_size < (pack_size + the_hash_algo->rawsz)) {
type_conversion,fast-import.c,1234,-,+,,18,		p->pack_size = pack_size + the_hash_algo->rawsz;
type_conversion,fast-import.c,1248,-,+,,36,	root->tree = t = new_tree_content(8);
type_conversion,fast-import.c,1253,-,+,,14,	if (myoe && myoe->pack_id != MAX_PACK_ID) {
type_conversion,fast-import.c,1254,-,+,,7,		if (myoe->type != OBJ_TREE)
type_conversion,fast-import.c,1256,-,+,,20,		t->delta_depth = myoe->depth;
type_conversion,fast-import.c,1263,-,+,,15,		if (!buf || type != OBJ_TREE)
type_conversion,fast-import.c,1272,-,+,,42,"			root->tree = t = grow_tree_content(t, t->entry_count);"
type_conversion,fast-import.c,1280,-,+,,24,"		e->name = to_atom(c, strlen(c));"
type_conversion,fast-import.c,1281,-,+,,8,		c += e->name->str_len + 1;
type_conversion,fast-import.c,1294,-,+,,21,"		a->name->str_dat, a->name->str_len, a->versions[0].mode,"
type_conversion,fast-import.c,1295,-,+,,21,"		b->name->str_dat, b->name->str_len, b->versions[0].mode);"
type_conversion,fast-import.c,1303,-,+,,21,"		a->name->str_dat, a->name->str_len, a->versions[1].mode,"
type_conversion,fast-import.c,1304,-,+,,21,"		b->name->str_dat, b->name->str_len, b->versions[1].mode);"
type_conversion,fast-import.c,1309,-,+,,18,	size_t maxlen = 0;
type_conversion,fast-import.c,1317,-,+,,11,	for (i = 0; i < t->entry_count; i++) {
type_conversion,fast-import.c,1319,-,+,,14,			maxlen += t->entries[i]->name->str_len + 34;
type_conversion,fast-import.c,1324,-,+,,11,	for (i = 0; i < t->entry_count; i++) {
type_conversion,fast-import.c,1329,-,+,,19,"			(unsigned int)(e->versions[v].mode & ~NO_DELTA),"
type_conversion,fast-import.c,1339,-,+,,41,"	struct last_object lo = { STRBUF_INIT, 0, 0, /* no_swap */ 1 };"
type_conversion,fast-import.c,1349,-,+,,11,	for (i = 0; i < t->entry_count; i++) {
type_conversion,fast-import.c,1354,-,+,,8,	if (!(root->versions[0].mode & NO_DELTA))
type_conversion,fast-import.c,1356,-,+,,47,	if (S_ISDIR(root->versions[0].mode) && le && le->pack_id == pack_id) {
type_conversion,fast-import.c,1364,-,+,,65,"	store_object(OBJ_TREE, &new_tree, &lo, &root->versions[1].oid, 0);"
type_conversion,fast-import.c,1367,-,+,,11,"	for (i = 0, j = 0, del = 0; i < t->entry_count; i++) {"
type_conversion,fast-import.c,1409,-,+,,6,	n = slash1 - p;
type_conversion,fast-import.c,1418,-,+,,11,	for (i = 0; i < t->entry_count; i++) {
type_conversion,fast-import.c,1420,-,+,,7,"		if (e->name->str_len == n && !fspathncmp(p, e->name->str_dat, n)) {"
type_conversion,fast-import.c,1423,-,+,,10,						&& e->versions[1].mode == mode
type_conversion,fast-import.c,1452,-,+,,32,				e->tree = new_tree_content(8);
type_conversion,fast-import.c,1466,-,+,,41,"		root->tree = t = grow_tree_content(t, t->entry_count);"
type_conversion,fast-import.c,1468,-,+,,23,"	e->name = to_atom(p, n);"
type_conversion,fast-import.c,1469,-,+,,24,	e->versions[0].mode = 0;
type_conversion,fast-import.c,1473,-,+,,30,		e->tree = new_tree_content(8);
type_conversion,fast-import.c,1497,-,+,,6,	n = slash1 - p;
type_conversion,fast-import.c,1508,-,+,,11,	for (i = 0; i < t->entry_count; i++) {
type_conversion,fast-import.c,1510,-,+,,7,"		if (e->name->str_len == n && !fspathncmp(p, e->name->str_dat, n)) {"
type_conversion,fast-import.c,1524,-,+,,14,				for (n = 0; n < e->tree->entry_count; n++) {
type_conversion,fast-import.c,1544,-,+,,24,	e->versions[1].mode = 0;
type_conversion,fast-import.c,1562,-,+,,6,	n = slash1 - p;
type_conversion,fast-import.c,1575,-,+,,11,	for (i = 0; i < t->entry_count; i++) {
type_conversion,fast-import.c,1577,-,+,,7,"		if (e->name->str_len == n && !fspathncmp(p, e->name->str_dat, n)) {"
type_conversion,fast-import.c,1608,-,+,,27,"					NULL, b->name, NULL, 0);"
type_conversion,fast-import.c,1639,-,+,,20,"				   NULL, NULL, 0, msg, &err) ||"
type_conversion,fast-import.c,1656,-,+,,14,	for (i = 0; i < branch_table_sz; i++) {
type_conversion,fast-import.c,1682,-,+,,9,"					   0, msg, &err)) {"
type_conversion,fast-import.c,1725,-,+,,23,"	for_each_mark(marks, 0, dump_marks_fn, f);"
type_conversion,fast-import.c,1740,-,+,,7,		if (type < 0)
type_conversion,fast-import.c,1743,-,+,,13,		e->type = type;
type_conversion,fast-import.c,1745,-,+,,19,		e->idx.offset = 1; /* just not zero! */
type_conversion,fast-import.c,1758,-,+,,21,"	while (fgets(line, sizeof(line), f)) {"
type_conversion,fast-import.c,1767,-,+,,7,		if (line[0] != ':' || !end)
type_conversion,fast-import.c,1769,-,+,,10,		*end = 0;
type_conversion,fast-import.c,1772,-,+,,7,			|| *end != ' '
type_conversion,fast-import.c,1836,-,+,,7,		if (command_buf.buf[0] == '#')
type_conversion,fast-import.c,1857,-,+,,15,		next_mark = 0;
type_conversion,fast-import.c,1877,-,+,,39,		size_t term_len = command_buf.len - (data - command_buf.buf);
type_conversion,fast-import.c,1892,-,+,,14,"		size_t n = 0, length = (size_t)len;"
type_conversion,fast-import.c,1928,-,+,,30,	if (errno || endp == src || *endp != ' ')
type_conversion,fast-import.c,1932,-,+,,6,	if (*src != '-' && *src != '+')
type_conversion,fast-import.c,1941,-,+,,18,	    (strict && (1400 < num))             /* parsed a broken timezone */
type_conversion,fast-import.c,1956,-,+,,6,	if (*buf == '<')
type_conversion,fast-import.c,1960,-,+,,6,	if (*ltgt != '<')
type_conversion,fast-import.c,1962,-,+,,21,	if (ltgt != buf && ltgt[-1] != ' ')
type_conversion,fast-import.c,1965,-,+,,6,	if (*ltgt != '>')
type_conversion,fast-import.c,1968,-,+,,6,	if (*ltgt != ' ')
type_conversion,fast-import.c,1971,-,+,,13,	name_len = ltgt - buf;
type_conversion,fast-import.c,2010,-,+,,19,			last->offset = 0;
type_conversion,fast-import.c,2011,-,+,,18,			last->depth = 0;
type_conversion,fast-import.c,2048,-,+,,15,		e->active = 0;
type_conversion,fast-import.c,2062,-,+,,15,		b->active = 1;
type_conversion,fast-import.c,2072,-,+,,25,	unsigned char fanout = 0;
type_conversion,fast-import.c,2081,-,+,,19,"	unsigned int i = 0, j = 0;"
type_conversion,fast-import.c,2082,-,+,,6,	if (fanout >= the_hash_algo->rawsz)
type_conversion,fast-import.c,2083,-,+,,32,"		die(""Too large fanout (%u)"", fanout);"
type_conversion,fast-import.c,2087,-,+,,15,		path[i++] = '/';
type_conversion,fast-import.c,2090,-,+,,56,"	memcpy(path + i, hex_sha1 + j, the_hash_algo->hexsz - j);"
type_conversion,fast-import.c,2091,-,+,,7,	path[i + the_hash_algo->hexsz - j] = '\0';
type_conversion,fast-import.c,2103,-,+,,24,	uintmax_t num_notes = 0;
type_conversion,fast-import.c,2113,-,+,,11,	for (i = 0; t && i < t->entry_count; i++) {
type_conversion,fast-import.c,2115,-,+,,35,		tmp_hex_oid_len = hex_oid_len + e->name->str_len;
type_conversion,fast-import.c,2128,-,+,,7,		    e->name->str_len % 2)
type_conversion,fast-import.c,2133,-,+,,10,		       e->name->str_len);
type_conversion,fast-import.c,2135,-,+,,35,			fullpath[tmp_fullpath_len++] = '/';
type_conversion,fast-import.c,2137,-,+,,10,		       e->name->str_len);
type_conversion,fast-import.c,2138,-,+,,23,		tmp_fullpath_len += e->name->str_len;
type_conversion,fast-import.c,2139,-,+,,32,		fullpath[tmp_fullpath_len] = '\0';
type_conversion,fast-import.c,2143,-,+,,8,			if (fanout == 0xff) {
type_conversion,fast-import.c,2185,-,+,,52,"	return do_change_note_fanout(root, root, hex_oid, 0, path, 0, fanout);"
type_conversion,fast-import.c,2244,-,+,,6,	if (*end != '\0')
type_conversion,fast-import.c,2259,-,+,,6,	if (*end++ != ' ')
type_conversion,fast-import.c,2274,-,+,,6,"	if (*p == '""') {"
type_conversion,fast-import.c,2287,-,+,,21,"		strbuf_add(sb, p, *endp - p);"
type_conversion,fast-import.c,2313,-,+,,6,	if (**endp != ' ')
type_conversion,fast-import.c,2323,-,+,,31,"	uint16_t mode, inline_data = 0;"
type_conversion,fast-import.c,2328,-,+,,10,	switch (mode) {
type_conversion,fast-import.c,2343,-,+,,6,	if (*p == ':') {
type_conversion,fast-import.c,2347,-,+,,17,		inline_data = 1;
type_conversion,fast-import.c,2353,-,+,,7,		if (*p++ != ' ')
type_conversion,fast-import.c,2371,-,+,,8,			if (oe->type != OBJ_COMMIT)
type_conversion,fast-import.c,2373,-,+,,16,"					type_name(oe->type), command_buf.buf);"
type_conversion,fast-import.c,2388,-,+,,44,"				parse_and_store_blob(&last_blob, &oid, 0);"
type_conversion,fast-import.c,2395,-,+,,32,		enum object_type type = oe ? oe->type :
type_conversion,fast-import.c,2398,-,+,,7,		if (type < 0)
type_conversion,fast-import.c,2402,-,+,,7,		if (type != expected)
type_conversion,fast-import.c,2404,-,+,,15,"				type_name(expected), type_name(type),"
type_conversion,fast-import.c,2461,-,+,,25,	uint16_t inline_data = 0;
type_conversion,fast-import.c,2474,-,+,,22,	if (b->num_notes == 0 && *old_fanout == 0) {
type_conversion,fast-import.c,2476,-,+,,54,"		b->num_notes = change_note_fanout(&b->branch_tree, 0xff);"
type_conversion,fast-import.c,2482,-,+,,6,	if (*p == ':') {
type_conversion,fast-import.c,2486,-,+,,17,		inline_data = 1;
type_conversion,fast-import.c,2492,-,+,,7,		if (*p++ != ' ')
type_conversion,fast-import.c,2502,-,+,,13,	} else if (*p == ':') {
type_conversion,fast-import.c,2505,-,+,,7,		if (commit_oe->type != OBJ_COMMIT)
type_conversion,fast-import.c,2514,-,+,,45,		if (!buf || size < the_hash_algo->hexsz + 6)
type_conversion,fast-import.c,2522,-,+,,42,"		parse_and_store_blob(&last_blob, &oid, 0);"
type_conversion,fast-import.c,2524,-,+,,7,		if (oe->type != OBJ_BLOB)
type_conversion,fast-import.c,2526,-,+,,15,"				type_name(oe->type), command_buf.buf);"
type_conversion,fast-import.c,2530,-,+,,7,		if (type < 0)
type_conversion,fast-import.c,2532,-,+,,7,		if (type != OBJ_BLOB)
type_conversion,fast-import.c,2534,-,+,,18,"			    type_name(type), command_buf.buf);"
type_conversion,fast-import.c,2556,-,+,,17,	b->num_notes = 0;
type_conversion,fast-import.c,2561,-,+,,44,	if (!buf || size < the_hash_algo->hexsz + 6)
type_conversion,fast-import.c,2563,-,+,,27,"	if (memcmp(""tree "", buf, 5)"
type_conversion,fast-import.c,2602,-,+,,13,	} else if (*objectish == ':') {
type_conversion,fast-import.c,2605,-,+,,7,		if (oe->type != OBJ_COMMIT)
type_conversion,fast-import.c,2609,-,+,,8,			if (oe->pack_id != MAX_PACK_ID) {
type_conversion,fast-import.c,2620,-,+,,16,			b->delete = 1;
type_conversion,fast-import.c,2660,-,+,,11,	*count = 0;
type_conversion,fast-import.c,2666,-,+,,12,		else if (*from == ':') {
type_conversion,fast-import.c,2669,-,+,,8,			if (oe->type != OBJ_COMMIT)
type_conversion,fast-import.c,2678,-,+,,46,			if (!buf || size < the_hash_algo->hexsz + 6)
type_conversion,fast-import.c,2727,-,+,,19,"	parse_data(&msg, 0, NULL);"
type_conversion,fast-import.c,2741,-,+,,27,	while (command_buf.len > 0) {
type_conversion,fast-import.c,2767,-,+,,6,	if (new_fanout != prev_fanout)
type_conversion,fast-import.c,2803,-,+,,16,		b->pack_id = pack_id;
type_conversion,fast-import.c,2814,-,+,,24,	uintmax_t from_mark = 0;
type_conversion,fast-import.c,2819,-,+,,36,"	t = mem_pool_calloc(&fi_mem_pool, 1, sizeof(struct tag));"
type_conversion,fast-import.c,2838,-,+,,13,	} else if (*from == ':') {
type_conversion,fast-import.c,2848,-,+,,8,			if (type < 0)
type_conversion,fast-import.c,2867,-,+,,19,"	parse_data(&msg, 0, NULL);"
type_conversion,fast-import.c,2876,-,+,,35,"		    oid_to_hex(&oid), type_name(type), t->name);"
type_conversion,fast-import.c,2935,-,+,,24,	if (command_buf.len > 0)
type_conversion,fast-import.c,2941,-,+,,46,"	if (write_in_full(cat_blob_fd, buf, size) < 0)"
type_conversion,fast-import.c,2952,-,+,,13,	if (!oe || oe->pack_id == MAX_PACK_ID) {
type_conversion,fast-import.c,2962,-,+,,6,	if (type <= 0) {
type_conversion,fast-import.c,2972,-,+,,6,	if (type != OBJ_BLOB)
type_conversion,fast-import.c,2974,-,+,,34,"		    oid_to_hex(oid), type_name(type));"
type_conversion,fast-import.c,2977,-,+,,17,"		    type_name(type), (uintmax_t)size);"
type_conversion,fast-import.c,2981,-,+,,23,"	cat_blob_write(""\n"", 1);"
type_conversion,fast-import.c,2982,-,+,,12,	if (oe && oe->pack_id == pack_id) {
type_conversion,fast-import.c,2985,-,+,,21,		last_blob.depth = oe->depth;
type_conversion,fast-import.c,2996,-,+,,6,	if (*p != ':')
type_conversion,fast-import.c,3004,-,+,,48,"	cat_blob_write(output, the_hash_algo->hexsz + 1);"
type_conversion,fast-import.c,3013,-,+,,6,	if (*p == ':') {
type_conversion,fast-import.c,3039,-,+,,7,		if (type < 0)
type_conversion,fast-import.c,3043,-,+,,14,		oe->type = type;
type_conversion,fast-import.c,3045,-,+,,20,		oe->idx.offset = 1;
type_conversion,fast-import.c,3047,-,+,,10,	switch (oe->type) {
type_conversion,fast-import.c,3048,-,+,,7,	case OBJ_TREE:	/* easy case. */
type_conversion,fast-import.c,3050,-,+,,7,	case OBJ_COMMIT:
type_conversion,fast-import.c,3051,-,+,,7,	case OBJ_TAG:
type_conversion,fast-import.c,3057,-,+,,6,	if (oe->pack_id != MAX_PACK_ID) {	/* in a pack being written */
type_conversion,fast-import.c,3068,-,+,,10,	switch (oe->type) {
type_conversion,fast-import.c,3069,-,+,,7,	case OBJ_TAG:
type_conversion,fast-import.c,3070,-,+,,14,"		if (size < hexsz + strlen(""object "") ||"
type_conversion,fast-import.c,3074,-,+,,7,	case OBJ_COMMIT:
type_conversion,fast-import.c,3075,-,+,,14,"		if (size < hexsz + strlen(""tree "") ||"
type_conversion,fast-import.c,3100,-,+,,22,"	for_each_mark(from, 0, insert_mapped_mark, to);"
type_conversion,fast-import.c,3125,-,+,,6,	if (**p == ':') {	/* <mark> */
type_conversion,fast-import.c,3134,-,+,,7,		if (*(*p)++ != ' ')
type_conversion,fast-import.c,3138,-,+,,15,	while (!e || e->type != OBJ_TREE)
type_conversion,fast-import.c,3157,-,+,,36,"		quote_c_style(path, &line, NULL, 0);"
type_conversion,fast-import.c,3164,-,+,,36,"		quote_c_style(path, &line, NULL, 0);"
type_conversion,fast-import.c,3177,-,+,,6,"	if (*p == '""') {"
type_conversion,fast-import.c,3199,-,+,,11,"	print_ls(leaf.versions[1].mode, leaf.versions[1].oid.hash, path.buf);"
type_conversion,fast-import.c,3225,-,+,,26,"	fwrite(command_buf.buf, 1, command_buf.len, stdout);"
type_conversion,fast-import.c,3342,-,+,,7,	*f = '\0';
type_conversion,fast-import.c,3363,-,+,,11,		if (v < 8192) {
type_conversion,fast-import.c,3365,-,+,,9,			v *= 1024 * 1024;
type_conversion,fast-import.c,3366,-,+,,18,		} else if (v < 1024 * 1024) {
type_conversion,fast-import.c,3368,-,+,,8,			v = 1024 * 1024;
type_conversion,fast-import.c,3370,-,+,,18,		max_packsize = v;
type_conversion,fast-import.c,3383,-,+,,16,		show_stats = 0;
type_conversion,fast-import.c,3385,-,+,,16,		show_stats = 1;
type_conversion,fast-import.c,3477,-,+,,27,		pack_idx_opts.version = indexversion_value;
type_conversion,fast-import.c,3478,-,+,,31,		if (pack_idx_opts.version > 2)
type_conversion,fast-import.c,3483,-,+,,18,		max_packsize = packsizelimit_value;
type_conversion,fast-import.c,3500,-,+,,18,	for (i = 1; i < global_argc; i++) {
type_conversion,fast-import.c,3503,-,+,,7,"		if (*a != '-' || !strcmp(a, ""--""))"
type_conversion,fast-import.c,3522,-,+,,11,	if (i != global_argc)
type_conversion,fast-import.c,3542,-,+,,28,"	strbuf_init(&command_buf, 0);"
type_conversion,fast-import.c,3546,-,+,,40,"	marks = mem_pool_calloc(&fi_mem_pool, 1, sizeof(struct mark_set));"
type_conversion,fast-import.c,3548,-,+,,58,"	hashmap_init(&object_table, object_entry_hashcmp, NULL, 0);"
type_conversion,fast-import.c,3556,-,+,,18,	for (i = 1; i < argc; i++) {
type_conversion,fast-import.c,3558,-,+,,7,"		if (*arg != '-' || !strcmp(arg, ""--""))"
type_conversion,fast-import.c,3568,-,+,,41,"	rc_free = mem_pool_alloc(&fi_mem_pool, cmd_save * sizeof(*rc_free));"
type_conversion,fast-import.c,3569,-,+,,30,	for (i = 0; i < (cmd_save - 1); i++)
type_conversion,fast-import.c,3570,-,+,,34,		rc_free[i].next = &rc_free[i + 1];
type_conversion,fast-import.c,3571,-,+,,21,	rc_free[cmd_save - 1].next = NULL;
type_conversion,fast-import.c,3631,-,+,,27,"		uintmax_t total_count = 0, duplicate_count = 0;"
type_conversion,fast-import.c,3632,-,+,,15,		for (i = 0; i < ARRAY_SIZE(object_count_by_type); i++)
type_conversion,fast-import.c,3634,-,+,,15,		for (i = 0; i < ARRAY_SIZE(duplicate_count_by_type); i++)
type_conversion,fast-import.c,3646,-,+,,119,"		fprintf(stderr, ""      marks:     %10"" PRIuMAX "" (%10"" PRIuMAX "" unique    )\n"", (((uintmax_t)1) << marks->shift) * 1024, marks_set_count);"
type_conversion,fast-import.c,3648,-,+,,147,"		fprintf(stderr, ""Memory total:    %10"" PRIuMAX "" KiB\n"", (tree_entry_allocd + fi_mem_pool.pool_alloc + alloc_count*sizeof(struct object_entry))/1024);"
type_conversion,fast-import.c,3649,-,+,,113,"		fprintf(stderr, ""       pools:    %10lu KiB\n"", (unsigned long)((tree_entry_allocd + fi_mem_pool.pool_alloc) /1024));"
type_conversion,fast-import.c,3650,-,+,,102,"		fprintf(stderr, ""     objects:    %10"" PRIuMAX "" KiB\n"", (alloc_count*sizeof(struct object_entry))/1024);"
type_conversion,fetch-pack.c,25,-,+,,7,		if (*p == ' ') {
type_conversion,fetch-pack.c,28,-,+,,14,		} else if (*p == '\0') {
type_conversion,fetch-pack.c,71,-,+,,26,	for (i = 1; i < argc && *argv[i] == '-'; i++) {
type_conversion,fetch-pack.c,83,-,+,,17,			args.quiet = 1;
type_conversion,fetch-pack.c,87,-,+,,21,			args.lock_pack = args.keep_pack;
type_conversion,fetch-pack.c,88,-,+,,21,			args.keep_pack = 1;
type_conversion,fetch-pack.c,92,-,+,,25,			args.use_thin_pack = 1;
type_conversion,fetch-pack.c,96,-,+,,23,			args.include_tag = 1;
type_conversion,fetch-pack.c,100,-,+,,21,			args.fetch_all = 1;
type_conversion,fetch-pack.c,104,-,+,,22,			args.stdin_refs = 1;
type_conversion,fetch-pack.c,108,-,+,,20,			args.diag_url = 1;
type_conversion,fetch-pack.c,112,-,+,,19,			args.verbose = 1;
type_conversion,fetch-pack.c,119,-,+,,11,	for (i = 0; i < cache.nr; i++)
type_conversion,fetch-pack.c,128,-,+,,27,			args.deepen_relative = 1;
type_conversion,fetch-pack.c,132,-,+,,23,			args.no_progress = 1;
type_conversion,fetch-pack.c,136,-,+,,25,			args.stateless_rpc = 1;
type_conversion,fetch-pack.c,139,-,+,,7,		if (*type == OBJ_TAG) {
type_conversion,fetch-pack.c,140,-,+,,21,			args.lock_pack = 1;
type_conversion,fetch-pack.c,145,-,+,,46,			args.check_self_contained_and_connected = 1;
type_conversion,fetch-pack.c,149,-,+,,19,			args.cloning = 1;
type_conversion,fetch-pack.c,153,-,+,,26,			args.update_shallow = 1;
type_conversion,fetch-pack.c,157,-,+,,25,			args.from_promisor = 1;
type_conversion,fetch-pack.c,161,-,+,,19,			args.refetch = 1;
type_conversion,fetch-pack.c,207,-,+,,10,		while (packet_reader_read(reader) == PACKET_READ_NORMAL) {
