Type,File,Line,CLJ,CQL,CNL,CLJ_Code,CQL_Column,CQL_Code,CNL_Column,CNL_Code
comma_atoms,bisect.c,502,-,+,-,,10.0,"		return error(_(""no terms defined""));",,
comma_atoms,bisect.c,515,-,+,-,,10.0,"		return error(_(""invalid argument %s for 'git bisect terms'.\n""
			       ""Supported options are: ""
			       ""--term-good|--term-old and ""
			       ""--term-bad|--term-new.""), option);",,
comma_atoms,bisect.c,584,-,+,-,,9.0,"		res = error(_(""revision walk setup failed\n""));",,
comma_atoms,bisect.c,606,-,+,-,,10.0,"		return error_errno(_(""could not open '%s' for appending""),
				  git_path_bisect_log());",,
comma_atoms,bisect.c,610,-,+,-,,10.0,"		return error_errno(_(""failed to write to '%s'""), git_path_bisect_log());",,
comma_atoms,bisect.c,623,+,+,+,"cur = cur->next, i++",19.0,"	for (i = 0; cur; cur = cur->next, i++) {",18.0,"cur = cur -> next , i ++"
comma_atoms,bisect.c,730,-,+,-,,12.0,"				return error(_(""'' is not a valid term""));",,
comma_atoms,bisect.c,743,-,+,-,,12.0,"				return error(_(""'' is not a valid term""));",,
comma_atoms,bisect.c,753,-,+,-,,11.0,"			return error(_(""unrecognized option: '%s'""), arg);",,
comma_atoms,bisect.c,789,-,+,-,,11.0,"			return error(_(""bad HEAD - I need a HEAD""));",,
comma_atoms,bisect.c,805,-,+,-,,11.0,"				res = error(_(""checking out '%s' failed.""
						 "" Try 'git bisect start ""
						 ""<valid-branch>'.""),
					       start_head.buf);",,
comma_atoms,bisect.c,822,-,+,-,,11.0,"			return error(_(""bad HEAD - strange symbolic ref""));",,
comma_atoms,bisect.c,842,-,+,-,,10.0,"			res = error(_(""invalid ref: '%s'""), start_head.buf);",,
comma_atoms,bisect.c,912,-,+,-,,10.0,"		return error(_(""a %s revision is needed""), term_bad);",,
comma_atoms,bisect.c,928,-,+,-,,10.0,"		return error(_(""Please call `--bisect-state` with at least one argument""));",,
comma_atoms,bisect.c,941,-,+,-,,10.0,"		return error(_(""'git bisect %s' can take only one argument.""), terms->term_bad);",,
comma_atoms,bisect.c,954,-,+,-,,4.0,"			error(_(""Bad rev input: %s""), head);",,
comma_atoms,bisect.c,963,+,+,+,"argc--, argv++",15.0,"	for (; argc; argc--, argv++) {",14.0,"argc -- , argv ++"
comma_atoms,bisect.c,967,-,+,-,,4.0,"			error(_(""Bad rev input: %s""), *argv);",,
comma_atoms,bisect.c,1006,-,+,-,,10.0,"		return error(_(""We are not bisecting.""));",,
comma_atoms,bisect.c,1056,-,+,-,,2.0,"	error(_(""'%s'?? what are you talking about?""), p);",,
comma_atoms,bisect.c,1068,-,+,-,,10.0,"		return error(_(""cannot read file '%s' for replaying""), filename);",,
comma_atoms,bisect.c,1224,-,+,-,,3.0,"		error(_(""bisect run failed: no command provided.""));",,
comma_atoms,bisect.c,1244,-,+,-,,5.0,"				error(_(""unable to verify %s on good""
					"" revision""), command.buf);",,
comma_atoms,bisect.c,1250,-,+,-,,5.0,"				error(_(""bogus exit code %d for good revision""),
				      rc);",,
comma_atoms,bisect.c,1258,-,+,-,,4.0,"			error(_(""bisect run failed: exit code %d from""
				"" %s is < 0 or >= 128""), res, command.buf);",,
comma_atoms,bisect.c,1273,-,+,-,,10.0,"			res = error_errno(_(""cannot open file '%s' for writing""), git_path_bisect_run());",,
comma_atoms,bisect.c,1291,-,+,-,,4.0,"			error(_(""bisect run cannot continue any more""));",,
comma_atoms,bisect.c,1299,-,+,-,,4.0,"			error(_(""bisect run failed: 'git bisect %s'""
				"" exited with error code %d""), new_state, res);",,
comma_atoms,bisect.c,1314,-,+,-,,10.0,"		return error(_(""'%s' requires either no argument or a commit""),
			     ""git bisect reset"");",,
comma_atoms,bisect.c,1325,-,+,-,,10.0,"		return error(_(""'%s' requires 0 or 1 argument""),
			     ""git bisect terms"");",,
comma_atoms,bisect.c,1349,-,+,-,,10.0,"		return error(_(""'%s' requires 0 arguments""),
			     ""git bisect next"");",,
comma_atoms,bisect.c,1368,-,+,-,,10.0,"		return error(_(""no logfile given""));",,
comma_atoms,bisect.c,1404,-,+,-,,10.0,"		return error(_(""'%s' failed: no command provided.""), ""git bisect run"");",,
comma_atoms,blame.c,49,+,+,+,"l = p, p = p->next",46.0,"		for (p = get_blame_suspects(o->commit); p; l = p, p = p->next) {",45.0,"l = p , p = p -> next"
comma_atoms,blame.c,88,+,+,+,"o = get_blame_suspects(commit), l = NULL",7.0,"	for (o = get_blame_suspects(commit), l = NULL; o; l = o, o = o->next) {",51.0,"l = o , o = o -> next"
comma_atoms,blame.c,418,+,+,+,"++p, c0 = c1",38.0,"	for (p = line_begin; p <= line_end; ++p, c0 = c1) {",37.0,"++ p , c0 = c1"
comma_atoms,blame.c,465,-,+,-,,41.0,"	hashmap_for_each_entry(&b->map, &iter, entry_b,
				entry /* member name */) {",,
comma_atoms,blame.c,486,-,+,-,,41.0,"	hashmap_for_each_entry(&b->map, &iter, entry_b,
				entry /* member name */) {",,
comma_atoms,blame.c,598,-,+,-,,2.0,"	assert(abs(line_a - closest_line_a) <=
	       max_search_distance_a);",,
comma_atoms,blame.c,675,-,+,-,,4.0,			assert(abs(i - closest_local_line_a) < 1000);,,
comma_atoms,blame.c,716,-,+,-,,11.0,			return config_error_nonbool(var);,,
comma_atoms,blame.c,751,-,+,-,,11.0,			return config_error_nonbool(var);,,
comma_atoms,blame.c,1112,-,+,-,,,"DEFINE_LIST_SORT(static, sort_blame_entries, struct blame_entry, next);",,
comma_atoms,blame.c,1776,-,+,-,,3.0,		assert(e->num_lines == entry_len);,,
comma_atoms,blame.c,1780,-,+,-,,2.0,	assert(!e);,,
comma_atoms,blame.c,2213,+,+,+,"e = unblamed, num_ents = 0",7.0,"	for (e = unblamed, num_ents = 0; e; e = e->next)",6.0,"e = unblamed , num_ents = 0"
comma_atoms,blame.c,2217,+,+,+,"e = unblamed, i = 0",8.0,"		for (e = unblamed, i = 0; e; e = e->next)",7.0,"e = unblamed , i = 0"
comma_atoms,blame.c,2435,+,+,+,"i = 0, sg = first_scapegoat(revs, commit, sb->reverse)",8.0,"		for (i = 0, sg = first_scapegoat(revs, commit, sb->reverse);",7.0,"i = 0 , sg = first_scapegoat ( revs , commit , sb -> reverse )"
comma_atoms,blame.c,2437,+,+,+,"sg = sg->next, i++",8.0,"		     sg = sg->next, i++) {",7.0,"sg = sg -> next , i ++"
comma_atoms,blame.c,2467,+,+,+,"i = 0, sg = first_scapegoat(revs, commit, sb->reverse)",7.0,"	for (i = 0, sg = first_scapegoat(revs, commit, sb->reverse);",6.0,"i = 0 , sg = first_scapegoat ( revs , commit , sb -> reverse )"
comma_atoms,blame.c,2469,+,+,+,"sg = sg->next, i++",7.0,"	     sg = sg->next, i++) {",6.0,"sg = sg -> next , i ++"
comma_atoms,blame.c,2486,+,+,+,"i = 0, sg = first_scapegoat(revs, commit, sb->reverse)",8.0,"		for (i = 0, sg = first_scapegoat(revs, commit, sb->reverse);",7.0,"i = 0 , sg = first_scapegoat ( revs , commit , sb -> reverse )"
comma_atoms,blame.c,2488,+,+,+,"sg = sg->next, i++",8.0,"		     sg = sg->next, i++) {",7.0,"sg = sg -> next , i ++"
comma_atoms,blame.c,2511,+,+,+,"i = 0, sg = first_scapegoat(revs, commit, sb->reverse)",9.0,"			for (i = 0, sg = first_scapegoat(revs, commit, sb->reverse);",8.0,"i = 0 , sg = first_scapegoat ( revs , commit , sb -> reverse )"
comma_atoms,blame.c,2513,+,+,+,"sg = sg->next, i++",9.0,"			     sg = sg->next, i++) {",8.0,"sg = sg -> next , i ++"
comma_atoms,blame.c,2538,+,+,+,"i = 0, sg = first_scapegoat(revs, commit, sb->reverse)",8.0,"		for (i = 0, sg = first_scapegoat(revs, commit, sb->reverse);",7.0,"i = 0 , sg = first_scapegoat ( revs , commit , sb -> reverse )"
comma_atoms,blame.c,2540,+,+,+,"sg = sg->next, i++",8.0,"		     sg = sg->next, i++) {",7.0,"sg = sg -> next , i ++"
comma_atoms,blame.c,2599,-,+,-,,3.0,		assert(commit == suspect->commit);,,
comma_atoms,blocksource.c,31,-,+,-,,2.0,	assert(off + size <= b->len);,,
comma_atoms,blocksource.c,53,-,+,-,,2.0,	assert(!bs->ops);,,
comma_atoms,blocksource.c,103,-,+,-,,2.0,	assert(off + size <= b->size);,,
comma_atoms,blocksource.c,140,-,+,-,,2.0,	assert(!bs->ops);,,
comma_atoms,bloom.c,316,-,+,-,,43.0,"		hashmap_for_each_entry(&pathmap, &iter, e, entry) {",,
comma_atoms,branch.c,89,-,+,-,,11.0,			return config_error_nonbool(var);,,
comma_atoms,branch.c,105,-,+,-,,11.0,			return config_error_nonbool(var);,,
comma_atoms,branch.c,183,-,+,-,,2.0,"	error(_(""unable to write upstream branch configuration""));",,
comma_atoms,branch.c,196,-,+,-,,3.0,"		error(_(""couldn't look up commit object for '%s'""), refname);",,
comma_atoms,branch.c,200,-,+,-,,3.0,"		error(_(""the branch '%s' is not fully merged""), branchname);",,
comma_atoms,branch.c,256,+,+,+,"i++, strbuf_reset(&bname)",24.0,"	for (i = 0; i < argc; i++, strbuf_reset(&bname)) {",23.0,"i ++ , strbuf_reset ( & bname )"
comma_atoms,branch.c,267,-,+,-,,5.0,"				error(_(""cannot delete branch '%s' ""
					""used by worktree at '%s'""),
				      bname.buf, path);",,
comma_atoms,branch.c,283,-,+,-,,5.0,"				error(_(""remote-tracking branch '%s' not found""), bname.buf);",,
comma_atoms,branch.c,296,-,+,-,,6.0,"					error(_(""branch '%s' not found.\n""
						""Did you forget --remote?""),
						bname.buf);",,
comma_atoms,branch.c,300,-,+,-,,6.0,"					error(_(""branch '%s' not found""), bname.buf);",,
comma_atoms,branch.c,480,-,+,-,,3.0,"		assert(!filter->verbose && ""--column and --verbose are incompatible"");",,
comma_atoms,branch.c,563,-,+,-,,10.0,"			ret = error(_(""HEAD of working tree %s is not updated""),
				    worktrees[i]->path);",,
comma_atoms,branch.c,900,-,+,-,,4.0,"			error((!argc || branch_checked_out(branch_ref.buf))
			      ? _(""no commit on branch '%s' yet"")
			      : _(""no branch named '%s'""),
			      branch_name);",,
comma_atoms,bugreport.c,131,-,+,-,,3.0,"		error(_(""unknown argument `%s'""), argv[0]);",,
comma_atoms,bulk-checkin.c,263,-,+,-,,10.0,"		return error(""cannot find the current offset"");",,
comma_atoms,bulk-checkin.c,298,-,+,-,,11.0,"			return error(""cannot seek back"");",,
comma_atoms,bundle-uri.c,73,-,+,-,,45.0,"	hashmap_for_each_entry(&list->bundles, &i, info, ent) {",,
comma_atoms,bundle-uri.c,327,-,+,-,,12.0,"		result = error(_(""insufficient capabilities""));",,
comma_atoms,bundle-uri.c,922,-,+,-,,10.0,"		return error(_(""bundle-uri: got an empty line""));",,
comma_atoms,bundle-uri.c,927,-,+,-,,10.0,"		return error(_(""bundle-uri: line is not of the form 'key=value'""));",,
comma_atoms,bundle-uri.c,929,-,+,-,,10.0,"		return error(_(""bundle-uri: line has empty key or value""));",,
comma_atoms,bundle.c,50,-,+,-,,11.0,"			return error(_(""unrecognized bundle hash algorithm: %s""), arg);",,
comma_atoms,bundle.c,58,-,+,-,,9.0,"	return error(_(""unknown capability '%s'""), capability);",,
comma_atoms,bundle.c,84,-,+,-,,4.0,"			error(_(""'%s' does not look like a v2 or v3 bundle file""),
			      report_path);",,
comma_atoms,bundle.c,123,-,+,-,,5.0,"				error(_(""unrecognized header: %s%s (%d)""),
				      (is_prereq ? ""-"" : """"), buf.buf, (int)buf.len);",,
comma_atoms,bundle.c,150,-,+,-,,10.0,"		return error(_(""could not open '%s'""), path);",,
comma_atoms,bundle.c,229,-,+,-,,10.0,"		return error(_(""need a repository to verify a bundle""));",,
comma_atoms,bundle.c,242,-,+,-,,4.0,"			error(""%s"", message);",,
comma_atoms,bundle.c,243,-,+,-,,3.0,"		error(""%s %s"", oid_to_hex(oid), name);",,
comma_atoms,bundle.c,249,-,+,-,,3.0,"		error(_(""some prerequisite commits exist in the object store, ""
			""but are not connected to the repository's history""));",,
comma_atoms,bundle.c,344,-,+,-,,4.0,"			error_errno(_(""unable to dup bundle descriptor""));",,
comma_atoms,bundle.c,351,-,+,-,,10.0,"		return error(_(""Could not spawn pack-objects""));",,
comma_atoms,bundle.c,362,-,+,-,,10.0,"		return error(_(""pack-objects died""));",,
comma_atoms,bundle.c,528,-,+,-,,3.0,"		error(_(""unrecognized argument: %s""), argv[1]);",,
comma_atoms,bundle.c,637,-,+,-,,10.0,"		return error(_(""index-pack died""));",,
comma_atoms,cache-tree.c,266,-,+,-,,2.0,	assert(!(dryrun && repair));,,
comma_atoms,cache-tree.c,398,-,+,-,,11.0,"			return error(""invalid object %06o %s for '%.*s'"",
				mode, oid_to_hex(oid), entlen+baselen, path);",,
comma_atoms,cat-file.c,73,-,+,-,,10.0,"		return error(_(""cannot read object %s '%s'""),
			     oid_to_hex(oid), path);",,
comma_atoms,cat-file.c,383,-,+,-,,2.0,	assert(data->info.typep);,,
comma_atoms,cat-file.c,902,-,+,-,,10.0,"		return error(_(""only one batch option may be specified""));",,
comma_atoms,cbtree.c,37,-,+,-,,2.0,	assert(!((uintptr_t)node & 1)); /* allocations must be aligned */,,
comma_atoms,check-attr.c,106,-,+,-,,2.0,"	error(""%s"", msg);",,
comma_atoms,check-attr.c,182,-,+,-,,12.0,"				return error(""%s: not a valid attribute name"",
					     argv[i]);",,
comma_atoms,checkout.c,210,-,+,-,,10.0,"		return error(_(""path '%s' does not have our version""), ce->name);",,
comma_atoms,checkout.c,212,-,+,-,,10.0,"		return error(_(""path '%s' does not have their version""), ce->name);",,
comma_atoms,checkout.c,228,-,+,-,,10.0,"		return error(_(""path '%s' does not have all necessary versions""),
			     name);",,
comma_atoms,checkout.c,249,-,+,-,,10.0,"		return error(_(""path '%s' does not have our version""), ce->name);",,
comma_atoms,checkout.c,251,-,+,-,,10.0,"		return error(_(""path '%s' does not have their version""), ce->name);",,
comma_atoms,checkout.c,283,-,+,-,,10.0,"		return error(_(""path '%s' does not have necessary versions""), path);",,
comma_atoms,checkout.c,303,-,+,-,,10.0,"		return error(_(""path '%s': cannot merge""), path);",,
comma_atoms,checkout.c,568,-,+,-,,10.0,"		return error(_(""index file corrupt""));",,
comma_atoms,checkout.c,612,-,+,-,,5.0,"				error(_(""path '%s' is unmerged""), ce->name);",,
comma_atoms,checkout.c,784,-,+,-,,10.0,"		return error(_(""index file corrupt""));",,
comma_atoms,checkout.c,797,-,+,-,,11.0,"			return error(_(""unable to read tree (%s)""),
				     oid_to_hex(&new_branch_info->commit->object.oid));",,
comma_atoms,checkout.c,813,-,+,-,,4.0,"			error(_(""you need to resolve your current index first""));",,
comma_atoms,checkout.c,1226,-,+,-,,11.0,			return config_error_nonbool(var);,,
comma_atoms,checkout.c,1662,-,+,-,,10.0,"		return error(_(""unknown conflict style '%s'""), arg);",,
comma_atoms,chunk-format.c,121,-,+,-,,4.0,"			error(_(""terminating chunk id appears earlier than expected""));",,
comma_atoms,chunk-format.c,125,-,+,-,,4.0,"			error(_(""chunk id %""PRIx32"" not %d-byte aligned""),
			      chunk_id, expected_alignment);",,
comma_atoms,chunk-format.c,135,-,+,-,,4.0,"			error(_(""improper chunk offset(s) %""PRIx64"" and %""PRIx64""""),
			      chunk_offset, next_chunk_offset);",,
comma_atoms,chunk-format.c,142,-,+,-,,5.0,"				error(_(""duplicate chunk ID %""PRIx32"" found""),
					chunk_id);",,
comma_atoms,chunk-format.c,156,-,+,-,,3.0,"		error(_(""final chunk has non-zero id %""PRIx32""""), chunk_id);",,
comma_atoms,clean.c,125,-,+,-,,11.0,			return config_error_nonbool(var);,,
comma_atoms,clean.c,364,+,+,+,"i++, menu_item++",30.0,"		for (i = 0; i < stuff->nr; i++, menu_item++) {",29.0,"i ++ , menu_item ++"
comma_atoms,clean.c,419,+,+,+,"i++, menu_item++",35.0,"		for (i = 0; i < menu_stuff->nr; i++, menu_item++) {",34.0,"i ++ , menu_item ++"
comma_atoms,clean.c,441,+,+,+,"i++, string_list_item++",35.0,"		for (i = 0; i < menu_stuff->nr; i++, string_list_item++) {",34.0,"i ++ , string_list_item ++"
comma_atoms,clean.c,756,+,+,+,"i = 0, j = 0",7.0,"	for (i = 0, j = 0; i < del_list.nr; i++) {",6.0,"i = 0 , j = 0"
comma_atoms,clone.c,720,-,+,-,,3.0,"		error(_(""failed to initialize sparse-checkout""));",,
comma_atoms,clone.c,832,-,+,-,,11.0,			return config_error_nonbool(k);,,
comma_atoms,color.c,72,-,+,-,,2.0,	assert(width == 1 || width == 2);,,
comma_atoms,color.c,366,-,+,-,,9.0,"	return error(_(""invalid color value: %.*s""), value_len, value);",,
comma_atoms,column.c,189,-,+,-,,2.0,	assert((colopts & COL_ENABLE_MASK) != COL_AUTO);,,
comma_atoms,column.c,285,-,+,-,,9.0,"	return error(""unsupported option '%s'"", arg);",,
comma_atoms,column.c,320,-,+,-,,10.0,		return config_error_nonbool(var);,,
comma_atoms,column.c,322,-,+,-,,10.0,"		return error(""invalid column.%s mode %s"", key, value);",,
comma_atoms,combine-diff.c,231,+,+,+,"i = 1, baseend = base",7.0,"	for (i = 1, baseend = base; i < origbaselen + 1; i++) {",6.0,"i = 1 , baseend = base"
comma_atoms,combine-diff.c,232,+,+,+,"j = 1, newend = newline",8.0,"		for (j = 1, newend = newline; j < lennew + 1; j++) {",7.0,"j = 1 , newend = newline"
comma_atoms,combine-diff.c,473,+,+,+,"lno = 0, p_lno = 1",7.0,"	for (lno = 0,  p_lno = 1; lno <= cnt; lno++) {",6.0,"lno = 0 , p_lno = 1"
comma_atoms,combine-diff.c,1061,-,+,-,,5.0,"				error_errno(""readlink(%s)"", elem->path);",,
comma_atoms,combine-diff.c,1162,+,+,+,"cnt = 0, cp = result",7.0,"	for (cnt = 0, cp = result; cp < result + result_size; cp++) {",6.0,"cnt = 0 , cp = result"
comma_atoms,combine-diff.c,1163,+,-,-,"cnt = 0, cp = result",,,,
comma_atoms,combine-diff.c,1171,+,+,+,"lno = 0, cp = result",7.0,"	for (lno = 0, cp = result; cp < result + result_size; cp++) {",6.0,"lno = 0 , cp = result"
comma_atoms,combine-diff.c,1172,+,-,-,"lno = 0, cp = result",,,,
comma_atoms,combine-diff.c,1361,+,+,+,"i = 0, p = paths",7.0,"	for (i = 0, p = paths; p; p = p->next)",6.0,"i = 0 , p = paths"
comma_atoms,combine-diff.c,1362,+,-,-,"i = 0, p = paths",,,,
comma_atoms,combine-diff.c,1594,+,+,+,"num_paths = 0, p = paths",7.0,"	for (num_paths = 0, p = paths; p; p = p->next)",6.0,"num_paths = 0 , p = paths"
comma_atoms,combine-diff.c,1595,+,-,-,"num_paths = 0, p = paths",,,,
comma_atoms,combine-diff.c,1602,+,+,+,"i = 0, p = paths",8.0,"		for (i = 0, p = paths; p; p = p->next, i++)",7.0,"i = 0 , p = paths"
comma_atoms,combine-diff.c,1603,+,-,-,"i = 0, p = paths",,,,
comma_atoms,commit-graph.c,135,-,+,-,,3.0,"		error(""one or more commit-graph chain files could not be loaded"");",,
comma_atoms,commit-graph.c,174,-,+,-,,10.0,"		return error(_(""unexpected non-hex object ID: %s""), hash);",,
comma_atoms,commit-graph.c,179,-,+,-,,10.0,"		return error(_(""invalid object: %s""), hash);",,
comma_atoms,commit-graph.c,199,-,+,-,,11.0,"			return error(_(""option `%s' expects a numerical value""),
				     ""max-new-filters"");",,
comma_atoms,commit-graph.c,261,-,+,-,,3.0,"		error(_(""commit-graph file is too small""));",,
comma_atoms,commit-graph.c,284,-,+,-,,10.0,"		return error(_(""commit-graph oid fanout chunk is wrong size""));",,
comma_atoms,commit-graph.c,293,-,+,-,,4.0,"			error(_(""commit-graph fanout values out of order""));",,
comma_atoms,commit-graph.c,307,-,+,-,,10.0,"		return error(_(""commit-graph OID lookup chunk is the wrong size""));",,
comma_atoms,commit-graph.c,316,-,+,-,,10.0,"		return error(_(""commit-graph commit data chunk is wrong size""));",,
comma_atoms,commit-graph.c,326,-,+,-,,10.0,"		return error(_(""commit-graph generations chunk is wrong size""));",,
comma_atoms,commit-graph.c,392,-,+,-,,3.0,"		error(_(""commit-graph signature %X does not match signature %X""),
		      graph_signature, GRAPH_SIGNATURE);",,
comma_atoms,commit-graph.c,399,-,+,-,,3.0,"		error(_(""commit-graph version %X does not match version %X""),
		      graph_version, GRAPH_VERSION);",,
comma_atoms,commit-graph.c,406,-,+,-,,3.0,"		error(_(""commit-graph hash version %X does not match version %X""),
		      hash_version, oid_version(the_hash_algo));",,
comma_atoms,commit-graph.c,421,-,+,-,,3.0,"		error(_(""commit-graph file is too small to hold %u chunks""),
		      graph->num_chunks);",,
comma_atoms,commit-graph.c,434,-,+,-,,3.0,"		error(_(""commit-graph required OID fanout chunk missing or corrupted""));",,
comma_atoms,commit-graph.c,438,-,+,-,,3.0,"		error(_(""commit-graph required OID lookup chunk missing or corrupted""));",,
comma_atoms,commit-graph.c,442,-,+,-,,3.0,"		error(_(""commit-graph required commit data chunk missing or corrupted""));",,
comma_atoms,commit-graph.c,951,-,+,-,,4.0,"			error(_(""commit-graph extra-edges pointer out of bounds""));",,
comma_atoms,commit-graph.c,1185,+,+,+,"count++, list++",43.0,"	for (count = 0; count < ctx->commits.nr; count++, list++) {",42.0,"count ++ , list ++"
comma_atoms,commit-graph.c,1886,-,+,-,,10.0,"			ret = error(_(""error adding pack %s""), packname.buf);",,
comma_atoms,commit-graph.c,1890,-,+,-,,10.0,"			ret = error(_(""error opening index for %s""), packname.buf);",,
comma_atoms,commit-graph.c,1995,-,+,-,,3.0,"		error(_(""failed to write correct number of base graph ids""));",,
comma_atoms,commit-graph.c,2026,-,+,-,,3.0,"		error(_(""unable to create leading directories of %s""),
			ctx->graph_name);",,
comma_atoms,commit-graph.c,2040,-,+,-,,4.0,"			error(_(""unable to create temporary graph layer""));",,
comma_atoms,commit-graph.c,2045,-,+,-,,4.0,"			error(_(""unable to adjust shared permissions for '%s'""),
			      ctx->graph_name);",,
comma_atoms,commit-graph.c,2139,-,+,-,,4.0,"			error(_(""unable to open commit-graph chain file""));",,
comma_atoms,commit-graph.c,2155,-,+,-,,6.0,"					error(_(""failed to rename base commit-graph file""));",,
comma_atoms,commit-graph.c,2178,-,+,-,,4.0,"			error(_(""failed to rename temporary commit-graph file""));",,
comma_atoms,commit-graph.c,2584,-,+,-,,3.0,"		error(_(""too many commits to write graph""));",,
comma_atoms,commit-reach.c,121,-,+,-,,12.0,"				return error(_(""could not parse commit %s""),
					     oid_to_hex(&p->object.oid));",,
comma_atoms,commit-reach.c,155,-,+,-,,10.0,"		return error(_(""could not parse commit %s""),
			     oid_to_hex(&one->object.oid));",,
comma_atoms,commit-reach.c,161,-,+,-,,11.0,"			return error(_(""could not parse commit %s""),
				     oid_to_hex(&twos[i]->object.oid));",,
comma_atoms,commit-reach.c,445,+,+,+,"list = *result, i = 0",7.0,"	for (list = *result, i = 0; list; list = list->next)",6.0,"list = * result , i = 0"
comma_atoms,commit-reach.c,591,+,+,+,"p = heads, num_head = 0",7.0,"	for (p = heads, num_head = 0; p; p = p->next) {",6.0,"p = heads , num_head = 0"
comma_atoms,commit-reach.c,598,+,+,+,"p = heads, i = 0",7.0,"	for (p = heads, i = 0; p; p = p->next) {",6.0,"p = heads , i = 0"
comma_atoms,commit-tree.c,31,-,+,-,,4.0,"			error(_(""duplicate parent %s ignored""), oid_to_hex(oid));",,
comma_atoms,commit.c,251,-,+,-,,2.0,"	error(""bad graft data: %s"", line->buf);",,
comma_atoms,commit.c,252,-,+,-,,2.0,	assert(!graft);,,
comma_atoms,commit.c,278,-,+,-,,4.0,"			error(""duplicate graft data: %s"", buf.buf);",,
comma_atoms,commit.c,491,-,+,-,,10.0,"		return error(""bogus commit object %s"", oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,493,-,+,-,,10.0,"		return error(""bad tree pointer in commit %s"",
			     oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,497,-,+,-,,10.0,"		return error(""bad tree pointer %s in commit %s"",
			     oid_to_hex(&parent),
			     oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,513,-,+,-,,11.0,"			return error(""bad parents in commit %s"", oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,523,-,+,-,,11.0,"			return error(""bad parent %s in commit %s"",
				     oid_to_hex(&parent),
				     oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,535,-,+,-,,12.0,"				return error(""bad graft parent %s in commit %s"",
					     oid_to_hex(&graft->parent[i]),
					     oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,584,-,+,-,,5.0,"				error(_(""commit %s exists in commit-graph but not in the object database""),
				      oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,593,-,+,-,,4.0,"			error(""Could not read %s"",
			     oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,597,-,+,-,,10.0,"		return error(""Object %s not a commit"",
			     oid_to_hex(&item->object.oid));",,
comma_atoms,commit.c,736,-,+,-,,,"DEFINE_LIST_SORT(static, commit_list_sort, struct commit_list, next);",,
comma_atoms,commit.c,1074,-,+,-,,3.0,"		error(_(""Error building trees""));",,
comma_atoms,commit.c,1464,-,+,-,,11.0,			return config_error_nonbool(k);,,
comma_atoms,commit.c,1473,+,+,+,"line = buffer, eob = line + size",7.0,"	for (line = buffer, eob = line + size;",6.0,"line = buffer , eob = line + size"
comma_atoms,commit.c,1476,-,+,-,,11.0,"			return error(_(""Invalid untracked files mode '%s'""), v);",,
comma_atoms,commit.c,1713,-,+,-,,10.0,"		return error(""a NUL byte in commit log message not allowed."");",,
comma_atoms,config.c,66,-,-,+,,,,1.0,"OPT_GROUP ( N_ ( ""Config file location"" ) ) , OPT_BOOL ( 0 , ""global"" , & opts . use_global_config , N_ ( ""use global config file"" ) )"
comma_atoms,config.c,89,-,-,+,,,,1.0,"OPT_GROUP ( N_ ( ""Type"" ) ) , OPT_CALLBACK ( 't' , ""type"" , & type , N_ ( ""type"" ) , N_ ( ""value is given this type"" ) , option_parse_type )"
comma_atoms,config.c,99,-,-,+,,,,1.0,"OPT_GROUP ( N_ ( ""Display options"" ) ) , OPT_BOOL ( 'z' , ""null"" , & opts . end_nul , N_ ( ""terminate values with NUL byte"" ) )"
comma_atoms,config.c,157,-,+,-,,10.0,"		return config_error_nonbool(""include.path"");",,
comma_atoms,config.c,161,-,+,-,,10.0,"		return error(_(""could not expand include path '%s'""), path);",,
comma_atoms,config.c,172,-,+,-,,10.0,"			ret = error(_(""relative config includes must come from files""));",,
comma_atoms,config.c,181,-,+,-,,3.0,"		error(_(""only one type at a time""));",,
comma_atoms,config.c,194,-,+,-,,3.0,"		error(_(""wrong number of arguments, should be %d""), min);",,
comma_atoms,config.c,196,-,+,-,,3.0,"		error(_(""wrong number of arguments, should be from %d to %d""),
		      min, max);",,
comma_atoms,config.c,223,-,+,-,,11.0,"			return error(_(""relative config include ""
				       ""conditionals must come from files""));",,
comma_atoms,config.c,396,-,+,-,,4.0,"			error(_(""invalid key pattern: %s""), key_);",,
comma_atoms,config.c,420,-,+,-,,4.0,"			error(_(""invalid pattern: %s""), regex_);",,
comma_atoms,config.c,535,-,+,-,,4.0,			config_error_nonbool(var);,,
comma_atoms,config.c,554,-,+,-,,3.0,"		error(_(""key does not contain a section: %s""), key);",,
comma_atoms,config.c,559,-,+,-,,3.0,"		error(_(""key does not contain variable name: %s""), key);",,
comma_atoms,config.c,581,-,+,-,,5.0,"				error(_(""invalid key: %s""), key);",,
comma_atoms,config.c,586,-,+,-,,4.0,"			error(_(""invalid key (newline): %s""), key);",,
comma_atoms,config.c,610,-,+,-,,10.0,"		return error(_(""empty config key""));",,
comma_atoms,config.c,642,-,+,-,,10.0,"		return error(_(""bogus config parameter: %s""), text);",,
